levelket	text
10.54.2	यदच॑र:। अच॑रर्स्त॒न्वा॑। त॒न्वा॑वावृधा॒न:। वा॒वृ॒धा॒नोबला॑नि। व॒वृ॒धा॒नइति॑व॒वृ॒धा॒न:। बला॑नीन्द्र। इ॒न्द्र॒प्र॒ब्रु॒वा॒ण:। प्र॒ब्रु॒वा॒णॊजने॑षु। प्र॒ब्रु॒वा॒णइति॑प्र॒ऽब्रु॒वा॒ण:। जने॒ष्विति॒जने॑षु।। मा॒येत्। इत्सा। साते॑। ते॒यानि॑। यानि॑यु॒ध्दानि॑। यु॒ध्दान्या॒हु:। आ॒हुर्न। नाद्य। अ॒द्यशत्रुं॑। शत्रुं॑न॒नु। न॒नुपु॒रा। पु॒रावि॑वित्से। वि॒वि॒त्स॒इति॑विवित्से।।
10.54.3	कउ॒नु। ऊँ॒इत्यूँ॑। नुते॑। ते॒म॒हि॒मन॑:। म॒हि॒मन॑स्समस्य। स॒म॒स्या॒स्मत्। अ॒स्मत्पूर्वं॑। पूर्व॒मृष॑य:। ऋष॒योन्तं॑। अन्त॑मा॒पु:। आ॒पुरित्या॒पु:।। यन्मा॒तरं॑। मा॒तर॑ञ्च। च॒पि॒तरं॑। पि॒तर॑ञ्च। च॒सा॒कं। सा॒कमज॑नयथा:। अज॑नयथास्त॒न्व॑:। त॒न्व॑स्वाया॑:। स्वाया॒इति॒स्वाया॑:।।
10.54.4	च॒त्वारि॑ते। ते॒अ॒सु॒र्या॑णि। अ॒सु॒र्या॑णि॒नाम॑। नामादा॑भ्यानि। अदा॑भ्यानिमहि॒षस्य॑। म॒हि॒षस्य॑सन्ति। स॒न्तीति॑सन्ति।। त्वम॒ङ्ग। अ॒ङ्गतानि॑। तानि॒विश्वा॑नि। विश्वा॑निवित्से। वि॒त्से॒येभि॑:। येभि॒:कर्मा॑णि। कर्मा॑णिमघवन्। म॒घ॒व॒ञ्च॒कर्थ॑। म॒घ॒व॒न्निति॑मघऽवन्। च॒क॒र्थेति॑चकर्थ।।
10.54.5	त्वंविश्वा॑। विश्वा॑दधिषे। द॒धि॒षे॒केव॑लानि। केव॑लानि॒यानि॑। यान्या॒वि:। आ॒विर्या। याच॑। च॒गुहा॑। गुहा॒वसू॑नि। वसू॒नीति॒वसू॑नि।। काम॒मित्। इन्मे॑। मे॒म॒घ॒व॒न्। म॒घ॒व॒न्मा। म॒घ॒व॒न्निति॑मघऽवन्। मावि। विता॑री:। ता॒री॒स्त्वं। त्वमा॑ज्ञा॒ता। आ॒ज्ञा॒तात्वं। आ॒ज्ञा॒तेत्या॑ऽज्ञा॒ता। त्वमि॑न्द्र। इ॒न्द्रा॒सि॒। अ॒सि॒दा॒ता। दा॒तेति॑दा॒ता।।
10.54.6	योअद॑धात्। अद॑धा॒ज्ज्योति॑षि। ज्योति॑षि॒ज्योति॑:। ज्योति॑र॒न्त:। अ॒न्तर्य:। योअसृ॑जत्। असृ॑ज॒न्मधु॑ना। मधु॑ना॒सं। संमधू॑नि। मधू॒नीति॒मधू॑नि।। अध॑प्रि॒यं। प्रि॒यंशू॒षं। शू॒षमिन्द्रा॑य। इन्द्रा॑य॒मन्म॑। मन्म॑ब्रह्म॒कृत॑:। ब्र॒ह्म॒कृतो॑बृ॒हदु॑क्थात्। ब्र॒ह्म॒कृत॒इति॑ब्र॒ह्म॒ऽकृत॑:। बृ॒हदु॑क्थादवाचि। बृ॒हदु॑क्था॒दिति॑बृ॒हत्ऽउ॑क्थात्। अ॒वा॒चित्य॑वाचि।।15 ।।
10.55.1	दू॒रेतत्। तन्नाम॑। नाम॒गुह्यं॑। गुह्यं॑परा॒चै:। प॒रा॒चैर्यत्वा॑भी॒तेरोद॑सी॒अह्व॑येतां। अह्व॑येतांवयो॒धै। व॒यो॒धाइति॑व॒य॒:ऽधै।। उद॑स्तभ्ना:। अ॒स्त॒भ्नाःपृ॒थि॒वीं। पृ॒थि॒वींद्यां। द्याम॒भीके॑। अ॒भीके॒भ्रातु॑:। भ्रातु॑:पु॒त्रान्। पु॒त्रान्म॑घवन्। म॒घ॒व॒न्ति॒त्वि॒षा॒ण:। म॒घ॒व॒न्निति॑मघऽवन्। ति॒त्वि॒षा॒णइति॑ति॒त्वि॒षा॒ण:।।
10.55.2	म॒हत्तत्। तन्नाम॒गुह्यं॑पुरु॒स्पृक्। पु॒रु॒स्पृग्येन॑। पु॒रु॒स्पृगिति॑पु॒रु॒ऽस्पृक्। येन॑भू॒तं। भू॒तज॒नय॑:। ज॒नयो॒येन॑। येन॒भव्यं॑। भव्य॒मिति॒भव्यं॑।। प्र॒त्नंजा॒तं। जा॒तज्योति॑:। ज्योति॒र्यत् । यद॑स्य। अ॒स्य॒प्रि॒यं। प्रि॒यंप्रि॒या:। प्रि॒यास्सं। सम॑विशन्त। अवि॑शन्त॒पञ्च॑। पञ्चेति॒पञ्च॑।।
10.55.3	आरोद॑सी। रोद॑सीअपृणात्। रोद॑सी॒इति॒रोद॑सी। अ॒पृ॒णा॒दोत। ओत। उ॒तमध्यं॑। मध्यं॒पञ्च॑। पञ्च॑दे॒वान्। दे॒वाँनृ॑तु॒श:। ऋ॒तु॒शस्स॒प्तस॑प्त। ऋ॒तु॒शइत्यृ॑तु॒ऽश:। स॒प्तस॒प्तेति॑स॒प्तऽस॑प्त।। चतु॑स्त्रिंशतापुरु॒धा। चतु॑स्त्रिंश॒तेति॒चतु॑:ऽत्रिंशता। पु॒रु॒धावि। विच॑ष्टे। च॒ष्टे॒सरू॑पेण। सरू॑पेण॒ज्योति॑षा। सरू॑पे॒णेति॒सऽरू॑पेण। ज्योति॑षा॒विव्र॑तेन। विव्र॑ते॒नेति॒विऽव्र॑तेन।।
10.55.4	यदु॑ष:। उ॒ष॒औच्छ॑:। औच्छ॑:प्रथ॒मा। प्र॒थ॒मावि॒भानां॑। वि॒भाना॒मज॑नय:। वि॒भाना॒मिति॑वि॒ऽभानां॑। अज॑नयो॒येन॑। येन॑पु॒ष्टस्य॑। पु॒ष्टस्य॑पु॒ष्टं। पु॒ष्टमिति॑पु॒ष्टं।। यत्ते॑। ते॒जा॒मि॒त्वं। जा॒मि॒त्वमव॑रं। जा॒मि॒त्वमिति॑जा॒मि॒ऽत्वं। अव॑रं॒पर॑स्या:। पर॑स्याम॒हत्। म॒हन्म॑ह॒त्या:। म॒ह॒त्याअ॑सुर॒त्वं। अ॒सु॒र॒त्वमेकं॑। अ॒सु॒र॒त्वमित्य॑सु॒र॒ऽत्वं। एक॒मित्येकं॑।।
10.55.5	वि॒धुंद॑द्रा॒णं। वि॒धुमिति॑वि॒ऽधुं। द॒द्रा॒णंसम॑ने। सम॑नेबहू॒नां। ब॒हू॒नांयुवा॑नं। युवा॑नं॒सन्तं॑। सन्तं॑पलि॒त:। प॒लि॒तोज॑गार। ज॒गा॒रेति॑जगार।। दे॒वस्य॑पश्य। प॒श्य॒काव्यं॑। काव्यं॑महि॒त्त्वा। म॒हि॒त्वाद्य। म॒हि॒त्वेति॑म॒हि॒ऽत्वा। अ॒द्याम॒मार॑। म॒मार॒स:। सह्य:। ह्यस्सं। समा॑न। आ॒नेत्या॑न।। 16 ।।
10.55.6	शाक्म॑नाशा॒क:। शा॒कोअ॑रु॒ण:। अ॒रु॒णस्सु॑प॒र्ण:। सु॒प॒र्णआय:। सु॒प॒र्णइति॑सु॒ऽप॒र्ण:। आय:। योम॒ह:। म॒हश्शूर॑:। शूर॑स्स॒नात्। स॒नादनी॑ळ:। अनी॑ळ॒इत्यनी॑ळ:।। यच्चि॒केत॑। चि॒केत॑स॒त्यं। स॒त्यमित्। इतत्त्। तन्न। नमोघं॑। मोघं॒वसु॑। वसु॑स्पा॒र्हं। स्पा॒र्हमु॒त। उ॒तजेता॑। जेतो॒त। उ॒तदाता॑। दातेति॒दाता॑।।
10.55.7	ऐभि॑:। एभि॑ददे। द॒दे॒वृष्ण्या॑। वृष्ण्या॒पौंस्या॑नि। पौंस्या॑नि॒येभि॑:। येभि॒रौक्ष॑त्। औक्ष॑द्वृत्य॒हत्या॑य। वृ॒त्र॒हत्या॑यव॒ज्री। वृ॒त्र॒हत्या॒येति॑वृ॒त्र॒ऽहत्या॑य। व॒ज्रीइति॑व॒ज्री।। येकर्म॑ण:। कर्म॑ण:क्रि॒यमा॑णस्य। क्रि॒यमा॑णस्यम॒ह्ना। म॒ह्नऋ॑तेक॒र्मं। ऋ॒ते॒क॒र्ममु॒दजा॑यन्त। ऋ॒ते॒क॒र्ममित्यृ॒ते॒ऽक॒र्मं। उ॒दजा॑यन्तदे॒वा:। उ॒दजा॑य॒न्तेत्यु॒त्ऽअजा॑यन्त। दे॒वाइति॑दे॒वा:।।
10.55.8	यु॒जाकर्मा॑णि। कर्मा॑णिज॒नय॑न्। ज॒नय॑न्वि॒श्वौजा॑:। वि॒श्वौजा॑अशस्ति॒हा। वि॒श्वौजा॒इति॑वि॒श्वऽओ॑जा:। अ॒श॒स्ति॒हावि॒श्वमा॑ना:। अ॒श॒स्तिहेत्य॑श॒स्ति॒ऽहा। वि॒श्वमा॑नास्तुरा॒षाट्। वि॒श्वमा॑ना॒इति॑वि॒श्वऽमा॑ना:। तु॒रा॒षाळिति॑तु॒रा॒ऽषाट्।। पी॒त्वीसोम॑स्य। सोम॑स्यदि॒व:। दि॒वआवृ॑धा॒न:। आवृ॑धा॒न:। वृ॒धा॒नश्शूर॑:। शूरो॒नि:। निर्यु॒धा। यु॒धाधम॑त्। अ॒ध॒म॒द्दस्यू॑न्। दस्यू॒निति॒दस्यू॑न्।। 17 ।।
10.56.1	इ॒दन्ते॑। ते॒एकं॑। एकं॑प॒र:। प॒रऊ॑ते। ऊँ॒इत्यूँ॑। त॒एकं॑। एकं॑तृ॒तीये॑न। तृ॒तीये॑न॒ज्योति॑षा। ज्योति॑षा॒सं। संवि॑शस्व। वि॒श॒स्वेति॑विशस्व।। सं॒वेश॑नेत॒न्व॑:। सं॒वेश॑न॒इति॑सं॒ऽवेश॑न:। त॒न्वश्चारु॑:। चारु॑रेधि। ए॒धि॒प्रि॒य:। प्रि॒योदे॒वानां॑। दे॒वानां॑पर॒मे। प॒र॒मेज॒नित्रे॑। ज॒नित्र॒इति॑ज॒नित्रे॑।।
10.56.2	त॒नूष्टे॑। ते॒वा॒जि॒न्। वा॒जि॒न्त॒न्वं॑। त॒न्वनय॑न्ती। नय॑न्तीवा॒मं। वा॒मम॒स्मभ्यं॑। अ॒स्मभ्यं॒धातु॑। धातु॒शर्म॑। शर्म॒तुभ्यं॑। तुभ्य॒मिति॒तुभ्यं॑।। अह्रु॑तोम॒ह:। म॒होध॒रुणा॑य। ध॒रुणा॑यदे॒वान्। दे॒वान्दि॒वी॑व। दि॒वी॑व॒ज्योति॑:। दि॒वीवेति॑दि॒विऽइ॑व। ज्योति॒स्स्वं। स्वमामी॑मिया:। आमि॑मीया:। मि॒मी॒या॒इति॑मिमीया:।।
10.56.3	वाज्य॑सि। अ॒सि॒वाजि॑नेन। वाजि॑नेनासुवे॒नी:। सु॒वे॒नीस्सु॑वि॒त:। सु॒वे॒नीरिति॑सु॒ऽवे॒नी:। सु॒वि॒तस्तोमं॑। स्तोमं॑सुवि॒त:। सु॒वि॒तोदिवं॑। दिव॑ङ्गा:। गा॒इति॑गा:।। सु॒वि॒तोधर्म॑। धर्म॑प्रथ॒मा। प्र॒थ॒मानु॑। अनु॑स॒त्या। स॒त्यासु॑वि॒त:। सु॒वि॒तोदे॒वान्। दे॒वान्त्सु॑वि॒त:। सु॒वि॒तोनु॑। अनु॒पत्म॑। पत्मेति॒पत्म॑।।
10.56.4	म॒हि॒म्नए॑षां। ए॒षां॒पि॒तर॑:। पि॒तर॑श्च॒न। च॒नेशि॑रे। ईशि॑रेदे॒वा:। दे॒वादे॒वेषु॑। दे॒वेष्व॑दधु:। अ॒द॒धुरपि॑। अपि॒क्रतुं॑। क्रतु॒मिति॒क्रतुं॑।। सम॑विव्यचु:। अ॒वि॒व्य॒चुरु॒त। उ॒तयानि॑। यान्यत्वि॑षु:। अत्वि॑षु॒रैषां॑। ऐषां॑। ए॒षां॒त॒नूषु॑। त॒नूषु॒नि। निवि॑विशु:। वि॒वि॒शु॒:पुन॑:। पुन॒रिति॒पुन॑:।।
10.56.5	सहो॑भि॒र्विश्वं॑। सहो॑भि॒रिति॒सह॑:ऽभि:। विश्वं॒परि॑। परि॑चक्रमु:। च॒क्र॒मू॒रज॑:। रज॒:पूर्वा॑। पूर्वा॒धामा॑नि। धामा॒न्यमि॑ता। अमि॑ता॒मिमा॑ना:। मिमा॑ना॒इति॒मिमा॑ना:।। त॒नूषु॒विश्वा॑। विश्वा॒भुव॑ना। भुव॑ना॒नि। निये॑मिरे। ये॒मि॒रे॒प्र। प्रासा॑रयन्त। असा॑रयन्तपुरु॒ध। पु॒रु॒धप्र॒जा:। प्र॒जाअनु॑। प्र॒जाइति॑प्र॒ऽजा:। अन्वित्यनु॑।।
10.56.6	द्विधा॑सू॒नव॑:। सू॒नवोसु॑रं। असु॑रंस्व॒र्विदं॑। स्व॒र्विद॒मास्था॑पयन्त। स्व॒र्विद॒मिति॑स्व॒:ऽविदं॑। आस्था॑पयन्त। अस्था॑पयन्ततृ॒तीये॑न। तृ॒तीये॑न॒कर्म॑णा। कर्म॒णेति॒कर्म॑णा।। स्वांप्र॒जां। प्र॒जांपि॒तर॑:। प्र॒जामिति॑प्र॒ऽजां। पि॒तर॒:पित्र्यं॑। पित्र्यं॒सह॑:। सह॒आव॑रेषु। आव॑रेषु। अव॑रेष्वदधु:। अ॒द॒धु॒स्तन्तुं॑। तन्तु॒मात॑तं। आत॑त॒मित्याऽत॑तं।।
10.56.7	ना॒वान। नक्षोदः॑। क्षोद॑:प्र॒दिश॑:। प्र॒दिश॑:पृथि॒व्या:। प्र॒दिश॒इति॑प्र॒ऽदिश॑:। पृ॒थि॒व्यास्व॒स्तिभि॑:। स्व॒स्तिभि॒रति॑। स्व॒स्तिभि॒रिति॑स्व॒स्तिऽभि॑:। अति॑दु॒र्गानि॑। दु॒गानि॒विश्वा॑। दु॒र्गानीति॑दु॒:ऽगानि॑। विश्वेति॒विश्वा॑।। स्वांप्र॒जां। प्र॒जांबृ॒हदु॑क्त:। प्र॒जामिति॑प्र॒ऽजां। बृ॒हदु॑क्थोमहि॒त्वा। बृ॒हदु॑क्त॒इति॑बृ॒हत्ऽउ॑क्थ:। म॒हि॒त्वाव॑रेषु। आव॑रेषु। अ॒व॒रे॒ष्वधा॑त्। अद॑धा॒दापरे॑षु। आपरे॑षु। परे॒ष्विति॒परे॑षु।।18।।
10.57.1	माप्र। प्रगा॑म। गा॒म॒प॒थ:। प॒थोव॒यं। व॒यंमा। माय॒ज्ञात्। य॒ज्ञादि॑न्द्र। इ॒न्द्र॒सो॒मिन॑:। सो॒मिन॒इति॑सो॒मिन॑:।। मान्त:। अ॒न्तस्थु॑:। अ॒न्तरित्य॒न्त:। स्थु॑र्न:। नो॒अरा॑तय:। अरा॑तय॒इत्यरा॑तय:।।
10.57.2	योय॒ज्ञस्य॑। य॒ज्ञस्य॑प्र॒साध॑न:। प्र॒साध॑न॒स्तन्तु॑:। प्र॒साध॑न॒इति॑प्र॒ऽसाध॑न:। तन्तु॑र्दे॒वेषु॑। दे॒वेष्वात॑त:। आत॑त॒इत्याऽत॑त:।। तमाहु॑तं। आहु॑तखन्नशीमहि। आहु॑त॒मित्याऽहु॑तं। न॒शी॒म॒हीति॑नशीमहि।।
10.57.3	मनो॒नु। न्वाहु॑वामहे। आहु॑वामहे। हु॒वा॒म॒हे॒ना॒रा॒शं॒सेन॑। ना॒रा॒शं॒सेन॒सोमे॑न। सोमे॒नेति॒सोमे॑न।। पि॒तॄ॒णाञ्च॑। च॒मन्म॑भि:। मन्म॑भि॒रिति॒मन्म॑ऽभि:।।
10.57.4	आते॑। त॒ए॒तु॒। ए॒तु॒मन॑:। मन॒:पुन॑:। पुन॒:क्रत्वे॑। पुन॒रिति॒पुन॑:। क्रत्वे॒दक्षा॑य। दक्षा॑यजी॒वसे॑। जी॒वस॒इति॑जी॒वसे॑।। ज्योक्च॒सूर्यं॑दृ॒शे।।
10.57.5	पुन॑र्न:। न॒:पि॒तरः॑। पि॒तरो॒मन॑:। मनो॒ददा॑तु। ददा॑तु॒दैव्य॑:। दैव्यो॒जन॑:। जन॒इति॒जन॑:।। जी॒वंव्रातं॑। व्रातं॑सचेमहि। स॒चे॒म॒हीति॑सचेमहि।।
10.57.6	व॒यंसो॑म। सो॒म॒व्र॒ते। व्र॒तेतव॑। तव॒मन॑:। मन॑स्त॒नूषु॑। त॒नूषु॒बिभ्र॑त:। बिभ्र॑त॒इति॒बिभ्र॑त:।। प्र॒जाव॑न्त:सचेमहि। प्र॒जाव॑न्त॒इति॑प्र॒जाऽव॑न्त:। स॒चे॒म॒हीति॑सचेमहि।। 19 ।।
10.58.1	यत्ते॑। ते॒य॒मं। य॒मंवै॑वस्व॒तं। वै॒व॒स्व॒तंमन॑:। मनो॑ज॒गाम॑। ज॒गाम॑दूर॒कं। दू॒र॒कमिति॑दू॒र॒कं।। तत्ते॑। त॒आव॑र्तयामसि। आव॑र्तयामसि। व॒र्त॒या॒म॒सी॒ह। इ॒हक्षया॑य। क्षया॑यजी॒वसे॑। जी॒वस॒इति॑जी॒वसे॑।।
10.58.2	यत्ते॑। ते॒दिवं॑। दिवं॒यत्। यत्पृ॑थि॒वीं। पृ॒थि॒वींमन॑:। मनो॑ज॒गाम॑दूर॒कं।। तत्त॒आव॑र्तयामसी॒हक्षया॑यजी॒वसे॑।।
10.58.3	यत्ते॑। ते॒भूमिं॑। भूमिं॒चतु॑र्भृष्टिं। चतु॑र्भृष्टिं॒मन॑:। चतु॑भृष्टि॒मिति॒चतु॑:ऽभृष्टिं। मनो॑ज॒गाम॑दूर॒कं।। तत्त॒आव॑र्तयामसी॒हक्षया॑यजी॒वसे॑।।
10.58.4	यत्ते॑। ते॒चत॑स्र:। चत॑स्र:प्र॒दिश॑:। प्र॒दिशो॒मन॑:। प्र॒दिश॒इति॑प्र॒ऽदिश॑:। मनो॑ज॒गाम॑दूर॒कं।। तत्त॒आव॑र्तयामसी॒हक्षया॑यजी॒वसे॑।।
10.58.5	यत्ते॑। ते॒स॒मु॒द्रं। स॒मु॒द्रम॑र्ण॒वं। अ॒र्ण॒वंमन॑:। मनो॑ज॒गाम॑दूर॒कं।। तत्त॒आव॑र्तयामसी॒हक्षया॑यजी॒वसे॑।।
10.58.6	यत्ते॑। ते॒मरी॑ची:। मरी॑ची:प्र॒वत॑:। प्र॒वतो॒मन॑:। प्र॒वत॒इति॑प्र॒ऽवत॑:। मनो॑ज॒गाम॑दूर॒कं।। तत्त॒आव॑र्तयामसी॒हक्षया॑यजी॒वसे॑।। 20 ।।
10.58.7	यत्ते॑। ते॒अ॒प:। अ॒पोयत्। यदोष॑धी:। ओष॑धी॒र्मन॑:। मनो॑ज॒गाम॑दूर॒कं।। तत्त॒आव॑र्तयामसी॒हक्षया॑यजी॒वसे॑।।
10.58.8	यत्ते॑। ते॒सूर्यं॑। सूर्यं॒यत्। यदु॒षसं॑। उ॒षसं॒मन॑:। मनो॑ज॒गाम॑दूर॒कं।। तत्त॒आव॑र्तयामसी॒हक्षया॑यजी॒वसे॑।।
10.58.9	यत्ते॑। ते॒पर्व॑तान्। पर्व॑तान्बृह॒त:। बृ॒ह॒तोमन॑:। मनो॑ज॒गाम॑दूर॒कं।। तत्त॒आव॑र्तयामसी॒हक्षया॑यजी॒वसे॑।।
10.58.10	यत्ते॑। ते॒विश्वं॑। विश्व॑मि॒दं। इ॒दंजग॑त्। जग॒न्मन॑:। मनो॑ज॒गाम॑दूर॒कं।। तत्त॒आव॑र्तयामसी॒हक्षया॑यजी॒वसे॑।।
10.58.11	यत्ते॑। ते॒पराः॑। परा॑:परा॒वत॑:। प॒रा॒वतो॒मन॑:। प॒रा॒वत॒इति॑प॒रा॒ऽवत॑:। मनो॑ज॒गाम॑दूर॒कं।। तत्त॒आव॑र्तयामसी॒हक्षया॑यजी॒वसे॑।।
10.58.12	यत्ते॑। ते॒भूतं॑। भूत॑ञ्च। च॒भव्यं॑। भव्य॑ञ्च। च॒मन॑:। मनो॑ज॒गाम॑दूर॒कं।। तत्त॒आव॑र्तयामसी॒हक्षया॑यजी॒वसे॑।। 21 ।।
10.59.1	प्रता॑रि। ता॒र्यायु॑:। आयु॑:प्रत॒रं। प्र॒त॒रन्नवी॑य:। प्र॒त॒रमिति॑प्र॒ऽत॒रं। नवी॑य॒स्थाता॑रेव। स्थाता॑रेव॒क्रतु॑मता। स्थारा॑रे॒वेति॒स्थाता॑राऽइव। क्रतु॑मता॒रथ॑स्य। क्रतु॑म॒तेति॒क्रतु॑ऽमता। रथ॒स्येति॒रथ॑स्य।। अध॒च्यवा॑न:। च्यवा॑न॒उत्। उत्त॑वीति। त॒वी॒त्यर्थं॑। अर्थं॑परात॒रं। प॒रा॒त॒रंसु। प॒रा॒त॒रमिति॑प॒रा॒ऽत॒रं। निर्ऋ॑तिर्जिहीतां। निर्ऋ॑ति॒मिति॒नि:ऽऋ॑ति:। जि॒ही॒ता॒मिति॑जिहीतां।।
10.59.2	साम॒न्नु। नुरा॒ये। रा॒येनि॑धि॒मत्। नि॒धि॒मन्नु। नि॒धि॒मदिति॑नि॒धि॒ऽमत्। न्वन्नं॑। अन्नं॒करा॑महे। करा॑महे॒सु। सुपु॑रु॒ध। पु॒रु॒धश्रवा॑सिं। श्रवां॒सीति॒श्रवां॑सि।। तान॑:। नो॒विश्वा॑नि। विश्वा॑निजरि॒ता। ज॒रि॒ताम॑मत्तु। म॒म॒त्तु॒प॒रा॒त॒रंसुनिर्ऋ॑तिर्जिहीतां।।
10.59.3	अ॒भीषु। ष्वर्य:। अ॒र्य:पौंस्यै॑:। पौस्यै॑र्भवेम। भ॒वे॒म॒द्यौ:। द्यौर्न। नभूमिं॑। भूमिङ्गि॒रय॑:। गि॒रयो॒न। नाज्रा॑न्। अज्रा॒नित्यज्रा॑न्।। तानो॒विश्वा॑निजरि॒ताचि॑केत। चि॒के॒त॒प॒रा॒त॒रं। प॒रा॒त॒रंसुनिर्ऋ॑तिर्जिहीतां।।
10.59.4	मोषुण॑:। मोइति॒मो। स्विति॒सु। न॒स्सो॒म॒। सो॒म॒मृ॒त्यवे॑। मृ॒त्यवे॒परा॑। परा॑दा:। दा॒:पश्ये॑म। पश्ये॑म॒नु। नुसूर्यं॑। सूर्य॑मु॒च्चर॑न्तं। उ॒च्चर॑न्त॒मित्यु॒त्ऽचर॑न्तं।। द्युभि॑र्हि॒त:। द्युभि॒रिति॒द्युऽभि॑:। हि॒तोज॑रि॒मा। ज॒रि॒मासु। सून॑:। नो॒अ॒स्तु॒। अ॒स्तु॒प॒रा॒त॒रं। प॒रा॒त॒रंसुनिर्ऋ॑तिर्जिहीतां।।
10.59.5	असु॑नीते॒मन॑:। असु॑नीत॒इत्यसु॑ऽनीते। मनो॑अ॒स्मासु॑। अ॒स्मासु॑धारय। धा॒र॒य॒जी॒वात॑वे। जी॒वात॑वे॒सु। सुप्र। प्रति॑र। ति॒र॒न॒:। न॒आयु॑:। आयु॒रित्यायु॑:।। रा॒र॒न्धिन॑:। र॒र॒न्धीति॑ररन्धि। न॒स्सूर्य॑स्य। सूर्य॑स्यसं॒दृशि॑। सं॒दृशि॑घृ॒तेन॑। सं॒दृशीति॑सं॒ऽदृशि॑। घृ॒तेन॒त्वं। त्वंत॒न्वं॑। त॒न्वं॑वर्धयस्व। व॒र्ध॒य॒स्वेति॑वर्धयस्व।। 22 ।।
10.59.6	असु॑नीते॒पुन॑:। असु॑नीते॒इत्यसु॑ऽनीते। पुन॑र॒स्मासु॑। अ॒स्मासु॒चक्षु॑:। चक्षु॒:पुन॑:। पुन॑:प्रा॒णं। पुन॒रिति॒पुन॑:। प्रा॒णमि॒ह। इ॒हन॑:। नो॒धे॒हि॒। धे॒हि॒भोगं॑। भोग॒मिति॒भोगं॑।। ज्योक्प॑श्येम। प॒श्ये॒म॒सूर्यं॑। सूर्य॑मु॒च्चर॑न्तं। उ॒च्चर॑न्त॒मनु॑मते। उ॒च्चर॑न्त॒मित्यु॒त्ऽचर॑न्तं। अनु॑मतेमृ॒ळय॑। अनु॑मत॒इत्यनु॑ऽमते। मृ॒ळया॑न:। न॒स्स्व॒स्ति। स्व॒स्तीति॑स्व॒स्ति।।
10.59.7	पुन॑र्न:। नो॒असुं॑। असुं॑पृथि॒वी। पृ॒थि॒वीद॑दातु। द॒दा॒तु॒पुन॑:। पुन॒र्द्यौ:। द्यौर्दे॒वी। दे॒वीपुन॑:। पुन॑र॒न्तरि॑क्षं। अ॒न्तरि॑क्ष॒मित्य॒न्तरि॑क्षं।। पुन॑र्न:। न॒स्सोम॑:। सोम॑स्त॒न्वं॑। त॒न्वं॑ददातु। द॒दा॒तु॒पुन॑:। पुन॑:पू॒षा। पुन॒रिति॒पुन॑:। पू॒षाप॒थ्यां॑। प॒थ्यांया। यास्व॒स्ति:। स्व॒स्तिरिति॑स्व॒स्ति:।।
10.59.8	शंरोद॑सी। रोद॑सीसु॒बन्ध॑वे। रोद॑सी॒इति॒रोद॑सी। सु॒बन्ध॑वेय॒ह्वी। सु॒बन्ध॑व॒इति॑सु॒ऽबन्ध॑वे। य॒ह्वीऋ॒तस्य॑। ऋ॒तस्य॑मा॒तरा॑। मा॒तरेति॑मा॒तरा॑।। भर॑ता॒मप॑। अप॒यत्। यद्रप॑:। रपो॒द्यौ:। द्यौ:पृ॑थि॒वि। पृ॒थि॒विक्ष॒मा। क्ष॒मारप॑:। रपो॒मो । मोषु। मोइति॒मो। सुते॑। ते॒किं। किञ्च॒न। च॒नाम॑मत्। आ॒म॒म॒दित्या॑ममत्।।
10.59.9	अव॑द्व॒के। द्व॒केअव॑। द्व॒केइति॑द्व॒के। अव॑त्रि॒का। त्रि॒कादि॒व:। दि॒वश्च॑रन्ति। च॒र॒न्ति॒भे॒ष॒जा। भे॒ष॒जेति॑भे॒ष॒जा।। क्ष॒माच॑रि॒ष्णु। च॒रि॒ष्ण्वे॑क॒कं। ए॒क॒कंभर॑ता। भर॑ता॒मप॒यद्रपो॒द्यौ:पृ॑थिविक्ष॒मारपो॒मोषुते॒किञ्च॒नाम॑मत्।।
10.59.10	समि॑न्द्र। इ॒न्द्रे॒र॒य॒। ई॒र॒य॒गां। गाम॑न॒ड्वाहं॑। अ॒न॒ड्वाहं॒य:। यआव॑हत्। आव॑हत्। अव॑हदुशी॒नरा॑ण्या:। उ॒शी॒नरा॑ण्या॒अन॑:। अन॒इत्यन॑:।। भर॑ता॒मप॒यद्रपो॒द्यौ:पृ॑थिविक्ष॒मारपो॒मोषुते॒किञ्च॒नाम॑मत्।। 23 ।।
10.60.1	आजनं॑। जनं॑त्वे॒षसं॑दृशं। त्वे॒षसं॑दृशं॒माही॑नानां। त्वे॒षसं॑दृश॒मिति॑त्वे॒षऽसं॑दृशं। माही॑नाना॒मुप॑स्तुतं। उप॑स्तुत॒मितुप॑ऽस्तुतं।। अग॑न्म॒बिभ्र॑त:। बिभ्र॑तो॒नम॑:। नम॒इति॒नम॑:।।
10.60.2	अस॑मातिंनि॒तोश॑नं। नि॒तोश॑नंत्वे॒षं। नि॒तोश॑न॒मिति॑नि॒ऽतोश॑नं। त्वे॒षन्नि॑य॒यिनं॑। नि॒य॒यिनं॒रथं॑। नि॒य॒यिन॒मिति॑नि॒ऽय॒यिनं॑। रथ॒मिति॒रथं॑।। भ॒जेर॑थस्य॒सत्प॑तिं। भ॒जेर॑स्थ॒स्येति॑भ॒जेऽर॑थस्य। सत्प॑ति॒मिति॒सत्ऽप॑तिं।।
