levelket	text
10.39.9	यु॒वंह॑। ह॒रे॒भं। रे॒भंवृ॑षणा। वृ॒ष॒णा॒गुहा॑। गुहा॑हि॒तं। हि॒तमुत्। उदै॑रयतं। ऐ॒र॒य॒त॒म्म॒मृ॒वासं॑। म॒मृ॒वांस॑मश्विना। अ॒श्वि॒नेत्य॑श्विना।। यु॒वमृ॒बीसं॑। ऋ॒बीस॑मु॒त। उ॒तत॒प्तं। त॒प्तमत्र॑ये। अत्र॑य॒ओम॑न्वन्तं। ओम॑न्वन्तंचक्रथु:। ओम॑न्वन्त॒मित्योम॑न्ऽवन्तं। च॒क्र॒थु॒स्स॒प्तव॑ध्रये। स॒प्तव॑ध्रय॒इति॑स॒प्तऽव॑ध्रये।।
10.39.10	यु॒वश्वे॒तं। श्वे॒तंपे॒दवे॑। पे॒दवे॑श्श्विना। अ॒श्वि॒ना॒श्वं॑। अ॒श्व॒न्न॒वभि॑:। न॒वभि॒र्वाजै॑:। न॒वभि॒रिति॑न॒वऽभि॑:। वाजै॑र्नव॒ती:। न॒व॒तीच॑। च॒वा॒जिनं॑। वा॒जिन॒मिति॑वा॒जिनं॑।। च॒कृत्यं॑ददथु:। द॒द॒थु॒र्द्रा॒व॒त्स॑खं। द्रा॒व॒यत्स॑खं॒भगं॑। द्र॒व॒यत्स॑ख॒मिति॑द्र॒व॒यत्ऽस॑खं। भग॒न्न। ननृभ्य॑:। नृभ्यो॒हव्यं॑। हव्यं॑मयो॒भुवं॑। म॒यो॒भुव॒मिति॑म॒य॒:ऽभुवं॑।।16।।
10.39.11	नतं। तंरा॑जानौ। रा॒जा॒ना॒व॒दि॒ते॒। व॒दि॒ते॒कुत॑:। कुत॑श्च॒न। च॒नन। नांह॑:। अंहो॑अश्नोति। अ॒श्नो॒ति॒दु॒रि॒तं। दु॒रि॒तंनकि॑:। नकि॑र्भ॒यं। भ॒यमिति॑भ॒यं।। यम॑श्विना। अ॒श्वि॒ना॒सु॒ह॒वा॒। सु॒ह॒वा॒रु॒द्र॒व॒र्त॒नी॒। सु॒हवेति॑सु॒ऽहवा॑। रु॒द्र॒व॒र्त॒नी॒पु॒रो॒र॒थं। रु॒द्र॒व॒र्त॒नी॒इति॑रुद्रऽवर्तनी। पु॒रो॒र॒थंकृ॑णु॒थ:। पु॒रो॒र॒थमिति॑पु॒र॒:ऽर॒थं। कृ॒णु॒थ:पत्न्या॑। पत्न्या॑स॒ह। स॒हेति॑स॒ह।।
10.39.12	आतेन॑। तेन॑यातं। या॒तं॒मन॑स:। मन॑सो॒जवी॑यसा। जवी॑यसा॒रथं॑। रथं॒यं। यंवां॑। वा॒मृ॒भ॒व॒:। ऋ॒भ॒व॒श्च॒क्रु:। च॒क्रुर॑श्विना। अ॒श्वि॒नेत्य॑श्विना।। यस्य॒योगे॑। योगे॑दुहि॒ता। दु॒हि॒ताजाय॑ते। जाय॑तेदि॒व:। दि॒वउ॒भे। उ॒भेअह॑नी। अह॑नीसु॒दिने॑। उ॒भेइत्यु॒भे। अह॑नी॒इत्यह॑नी। सु॒दिने॑वि॒वस्व॑त:। सु॒दिन॒इति॑सु॒ऽदिने॑। वि॒वस्व॑त॒इति॑वि॒वस्व॑त:।।
10.39.13	ताव॒र्ति:। व॒र्तिया॑तं। या॒तं॒ज॒युषा॑। ज॒युषा॒वि। विपर्व॑तं। पर्व॑त॒मपि॑न्वतं। अपि॑न्वतंश॒यवे॑। श॒यवे॑धे॒नुं। धे॒नुम॑श्विना। अ॒श्वि॒नेत्य॑श्विना।। वृक॑स्यचित्। चि॒द्वर्ति॑कां। वर्ति॑काम॒न्त:। अ॒न्तरा॒स्या॑त्। आस्या॑द्यु॒वं। यु॒वंशची॑भि:। शची॑भिग्रसि॒तां। ग्र॒सि॒ताममु॑ञ्चतं। अमु॑ञ्चत॒मित्यमु॑ञ्चतं।।
10.39.14	ए॒तंवां॑। वां॒स्तोमं॑। स्तोम॑मश्विनौ। अ॒श्वि॒ना॒व॒क॒र्म॒। अ॒क॒र्मात॑क्षम। अत॑क्षाम॒भृग॑व:। भृग॑वो॒न। नरथं॑। रथ॒मिति॒रथं॑।। न्य॑मृक्षाम। अ॒मृ॒क्षा॒म॒योष॑णां। योष॑णा॒न्न। नमर्ये॑। मर्ये॒नित्यं॑। नित्य॒न्न। नसू॒नुं। सू॒नुतन॑यं। तन॑यं॒दधा॑ना:। दधा॑ना॒इति॒दधा॑ना:।। 17।।
10.40.1	रथं॒यान्तं॑। यान्तं॒कुह॑। कुह॒क:। कोह॑। ह॒वां॒। वा॒न्न॒रा॒। न॒रा॒प्रति॑। प्रति॑द्यु॒मन्तं॑। द्यु॒मन्तं॑सुवि॒ताय॑। द्यु॒मन्त॒मिति॑द्यु॒ऽमन्तं॑। सु॒वि॒ताय॑भूषति। भू॒ष॒तीति॑भूषति।। प्रा॒त॒र्यावा॑णंवि॒भ्वं॑। प्रा॒त॒र्यावा॑न॒मिति॑प्रा॒त॒:ऽयावा॑नं। वि॒भ्वं॑वि॒शेवि॑शे। वि॒भ्व॑मिति॑वि॒ऽभ्वं॑। वि॒शेवि॑शे॒वस्तो॑र्वस्तो:। वि॒शेवि॑श॒इति॑वि॒शेऽवि॑शे। वस्तो॑र्वस्तो॒र्वह॑मानं। वस्तो॑र्वस्तो॒रिति॒वस्तो॑:ऽवस्तो:। वह॑मानंधि॒या। धि॒याशमि॑। शमीति॒शमि॑।।
10.40.2	कुह॑स्वित्। स्वि॒द्दो॒षा। दो॒षाकुह॑। कुह॒वस्तो॑:। वस्तो॑र॒श्विना॑। अ॒श्विना॒कुह॑। कुहा॑भिपि॒त्वं। अ॒भि॒पि॒त्वंक॑रत:। अ॒भि॒पि॒त्वमित्य॑भि॒ऽपि॒त्वं। क॒र॒त॒:कुह॑। कुहो॑षतु:। ऊ॒ष॒तु॒रित्यू॑षतु:।। कोवां॑। वां॒श॒यु॒त्रा। श॒यु॒त्रावि॒धवे॑व। श॒यु॒त्रेति॑श॒यु॒ऽत्रा। वि॒धवे॑वदे॒वरं॑। वि॒धवे॒वेति॑वि॒धवा॑ऽइव। दे॒वरं॒मर्य॑:। मर्यो॒न। नयोषा॑। योषा॑कृणुथे। कृ॒णु॒थे॒स॒धस्थे॑। स॒धस्थ॒आ। स॒धस्थ॒इति॑स॒धऽस्थे॑। एत्या।।
10.40.3	प्रा॒तर्ज॑रेथे। ज॒रे॒थे॒ज॒र॒णेव॑। ज॒रे॒थे॒इति॑जरेथे। ज॒र॒णेव॑का॒पया॑। ज॒र॒णेवेति॑ज॒र॒णाऽइ॑व। का॒पया॒वस्तो॑वस्तो:। वस्तो॑र्वस्तोर्यज॒ता। वस्तो॑र्वस्तो॒रिति॒वस्तो॑:ऽवस्तो:। य॒ज॒ताग॑च्छथोगृ॒हं। गृ॒हमिति॑गृ॒हं।। कस्य॑ध्व॒स्रा। ध्व॒स्राभ॑वथ:। भ॒व॒थ॒:कस्य॑। कस्य॑वा। वा॒न॒रा॒। न॒रा॒रा॒ज॒पु॒त्रेव॑। रा॒ज॒पु॒त्रेव॒सव॑ना। रा॒ज॒पु॒त्रेवेति॑रा॒ज॒पु॒त्राऽइ॑व। सव॒नाव॑। अव॑गच्छथ:। ग॒च्छ॒थ॒इति॑गच्छथ:।।
10.40.4	यु॒वांमृ॒गेव॑। मृ॒गेव॑वार॒णा। मृ॒गेवेति॑मृ॒गाऽइ॑व। वा॒र॒णामृ॑ग॒ण्यव॑:। मृ॒ग॒ण्यवो॑दो॒षा। दो॒षावस्तो॑:। वस्तो॑र्ह॒विषा॑। ह॒विषा॒नि। निह्व॑यामहे। ह्व॒या॒म॒ह॒इति॑ह्व्यामहे।। यु॒वंहोत्रां॑। होत्रा॑मृतु॒था। ऋ॒तु॒थाजुह्व॑ते। ऋ॒तु॒थेत्यृ॑तु॒ऽथा। जुह्व॑तेनरा। नरेषं॑। इषं॒जना॑य। जना॑यवहथ:। व॒ह॒थ॒श्शु॒भ॒:। शु॒भ॒स्प॒ती॒। प॒ती॒इति॑पती।।
10.40.5	यु॒वांह॑। ह॒घो॒षा। घो॒षापरि॑। पर्य॑श्विना। अ॒श्वि॒ना॒य॒ती। य॒तीराज्ञ॑:। राज्ञ॑ऊचे। ऊ॒चे॒दु॒हि॒ता। दु॒हि॒तापृ॑च्छे। पृ॒च्छेवां॑। वां॒न॒रा॒। न॒रेति॑नरा।। भू॒तंमे॑। मे॒अह्ने॑। अह्न॑उ॒त। उ॒तभू॑तं। भू॒त॒म॒क्तवे॑। अ॒क्तवेश्वा॑वते। अश्वा॑वतेर॒थिने॑। अश्व॑वत॒इत्यश्व॑ऽवते। र॒थिने॑श॒क्तं। श॒क्तमर्व॑ते। अर्व॑त॒इत्यर्व॑ते।। 18।।
10.40.6	यु॒वंक॒वी। क॒वीष्ठ॑:। स्थ॒:परि॑। पर्य॑श्विना। अ॒श्वि॒ना॒रथं॑। रथं॒विश॑:। विशो॒न। नकुत्स॑:। कुत्सो॑जरि॒तु:। ज॒रि॒तुर्न॑शायत:। न॒शा॒य॒त॒इति॑नशायत:।। यु॒वोर्ह॑। ह॒म॒क्षा। म॒क्षापरि॑। पर्य॑श्विना। अ॒श्वि॒ना॒मधु॑। मध्वा॒सा। आ॒साभ॑रत। भ॒र॒त॒नि॒ष्कृ॒तं। नि॒ष्कृ॒त॒न्न। नि॒:कृ॒तमिति॑नि॒:ऽकृ॒तं। नयोष॑णा। योष॒णेति॒योष॑णा।।
10.40.7	यु॒हंह॑। ह॒भु॒ज्युं। भु॒ज्युंयु॒वं। यु॒वम॑श्विना। अ॒श्वि॒ना॒व॒शं। व॒शंयु॒वं। यु॒वंशि॒ञ्जारं॑। शि॒ञ्जार॑मु॒शनां॑। उ॒शना॒मुप॑। उपा॑रथु:। आ॒र॒थु॒रित्या॑रथु:।। यु॒वोररा॑वा। ररा॑वा॒परि॑। परि॑स॒ख्यं। स॒खमा॑सते। आ॒स॒ते॒यु॒वो:। यु॒वोर॒हं। अ॒हमव॑सा। अव॑सासु॒म्नं। सु॒म्नमाच॑के। आच॑के। च॒क॒इति॑चके।।
10.40.8	यु॒वंह॑। ह॒कृ॒शं। कृ॒शंयु॒वं। यु॒वंम॑श्विना। अ॒श्वि॒ना॒श॒युं। श॒युंयु॒वं। यु॒वंवि॒धन्तं॑। वि॒धन्तं॑वि॒धवा॑। वि॒धवा॑मुरुष्यथ:। उ॒रु॒ष्य॒थइत्यु॑रुष्यथ:।। यु॒वंस॒निभ्य॑:। स॒निभ्य॑स्त॒नय॑न्तं। स॒निभ्य॒इति॑स॒निऽभ्य॑:। स्त॒नय॑न्तमश्विना। अ॒श्वि॒नाप॑। अप॑व्र॒जं। व्र॒जमू॑र्णुथ:। ऊ॒र्णु॒थ॒स्स॒प्तास्यं॑। स॒प्तास्य॒मिति॑स॒प्तऽआ॑स्यं।।
10.40.9	जनि॑ष्ट॒योषा॑। योषा॑प॒तय॑त्। प॒तय॑त्कनीन॒क:। क॒नी॒न॒कोवि। विच॑। चारु॑हन्। अरु॑हन्वी॒रुध॑:। वी॒रुधो॑दं॒सना॑:। दं॒सना॒अनु॑। अन्वित्यनु॑।। आस्मै॑। अ॒स्मै॒री॒य॒न्ते॒। री॒य॒न्ते॒नि॒व॒नेव॑। नि॒व॒नेव॒सिन्ध॑व:। नि॒व॒नेवेति॑नि॒व॒नाऽइ॑व। सिन्ध॒वोस्मै॑। अस्मा॑अह्ने। अ॒ह्ने॒भ॒व॒ति॒। भ॒व॒ति॒तत्। तत्प॑तित्व॒नं। प॒ति॒त्व॒नमिति॑प॒ति॒त्व॒नं।।
10.40.10	जी॒वंरु॑दन्ति। रु॒द॒न्ति॒वि। विम॑यन्ते। म॒य॒न्ते॒अ॒ध्व॒रे। अ॒ध्व॒रेदी॒र्घां। दी॒र्घामनु॑। अनु॒प्रसि॑तिं। प्रसि॑तिंदीधि॒यु:। प्रसि॑ति॒मिति॒प्रऽसि॑तिं। दी॒धि॒युर्नर॑:। नर॒इति॒नर॑:।। वा॒मंपि॒तृभ्य॑:। पि॒तृभ्यो॒ये। पि॒तृभ्य॒इति॑पि॒तृऽभ्य॑:। यइ॒दं। इ॒दंसमे॑रिरे। समे॑रिरे॒मय॑:। समे॑रिर॒इति॒संऽए॑रिरे। मय॒:पति॑भ्य:। पति॑भ्यो॒जन॑य:। पति॑भ्य॒इति॒पति॑ऽभ्य:। जन॑य:परि॒ष्वजे॑। प॒रि॒स्वज॒इति॑प॒रि॒ऽस्वजे॑।। 19।।
10.40.11	नतस्य॑। तस्य॑विद्म। वि॒द्म॒तत्। तदु॒षु। ऊँ॒इत्यूँ॑। सुप्र। प्रवो॑चत। वो॒च॒त॒युवा॑। युवा॑ह। ह॒यत्। यद्यु॑व॒त्या:। यु॒व॒त्या:क्षेति॑। क्षेति॒योनि॑षु। योनि॒ष्विति॒योनि॑षु।। प्रि॒योस्रि॑यस्यवृष॒भस्य॑। प्रि॒योस्रि॑य॒स्येति॑प्रि॒यऽउ॑स्रियस्य। वृ॒ष॒भस्य॑मा॒यिन॑:। मा॒यिनो॑गृ॒हं। गृ॒हंग॑मेम। ग॒मे॒मा॒श्वि॒ना॒। अ॒श्वि॒ना॒तत्। तदु॑श्मसि। उ॒श्म॒सीत्यु॑श्मसि।।
10.40.12	आवां॑। वा॒म॒ग॒न्। अ॒ग॒न्त्सु॒म॒ति:। सु॒म॒तिर्वा॑जिनीवसू। सु॒म॒तिरिति॑सु॒ऽम॒ति:। वा॒जि॒नी॒वसू॑नि। वा॒जि॒नी॒व॒सू॒इति॑वाजिनीऽवसू। न्य॑श्विना। अ॒श्वि॒ना॒हृ॒त्सु। हृ॒त्सुकामा॑:। कामा॑अयंसत। अ॒यं॒स॒तेत्य॑यंसत।। अभू॑तंगो॒पा। गो॒पामि॑थु॒ना। मि॒थु॒नाशु॑भ:। शु॒भ॒स्प॒ती॒। प॒ती॒प्रि॒या:। प॒ती॒इति॑पती। प्रि॒याअ॑र्य॒म्ण:। अ॒र्य॒म्णॊदुर्या॑न्। दुर्याँ॑अशीमहि। अ॒शी॒म॒हीत्य॑शीमहि।।
10.40.13	ताम॑न्दसा॒नामनु॑षोदुरो॒णआध॒त्तंर॒यिं। र॒यिंस॒हवी॑रं। स॒हवी॑रंवच॒स्यवे॑। स॒हवी॑र॒मिति॑स॒हऽवी॑रं। व॒च॒स्यव॒इति॑व॒च॒स्यवे॑।। कृ॒तंती॒र्थं। ती॒र्थंसु॑प्रपा॒नं। सु॒प्र॒पा॒नंशु॑भ:। सु॒प्र॒पा॒नमिति॑सु॒ऽप्र॒पा॒नं। शु॒भ॒:प॒ती॒। प॒ती॒स्था॒णुं। प॒ती॒इति॑पती। स्था॒णुंप॑थे॒ष्टां। प॒थे॒ष्टामप॑। प॒थे॒स्थामिति॑प॒थे॒ऽस्थां। अप॑दुर्म॒ति:। दु॒र्म॒तिर्ह॑तं। दु॒र्म॒तिरिति॑दु॒:ऽम॒ति:। ह॒त॒मिति॑हतं।।
10.40.14	क्व॑स्वित्। स्वि॒द॒द्य। अ॒द्यक॑त॒मासु॑। क॒त॒मास्व॒श्विना॑। अ॒श्विना॑वि॒क्षु। वि॒क्षुद॒स्रा। द॒स्रामा॑दयेते। मा॒द॒ये॒ते॒शु॒भ:। मा॒द॒ये॒ते॒इति॑मादयेते। शु॒भस्पती॑। पती॒इति॒पती॑।। कईं॑। ईं॒नि। निये॑मे। ये॒मे॒क॒त॒मस्य॑। क॒त॒मस्य॑जग्मतु:। ज॒ग्म॒तु॒र्विप्र॑स्य। विप्र॑स्यवा। वा॒यज॑मानस्य। यज॑मानस्यवा। वा॒गृ॒हं। गृ॒हमिति॑गृ॒हं।। 20।।
10.41.1	स॒मा॒नमु॒त्यं। ऊँ॒इत्यूँ॑। त्यंपु॑रुहू॒तं। पु॒रु॒हू॒तमु॒क्थ्यं॑। पु॒रु॒हु॒तेति॑पुरुऽहूतं। मु॒क्थ्यंरथं॑। रथं॑त्रिच॒क्रं। त्रि॒च॒क्रंसव॑ना। त्रि॒च॒क्रमिति॑त्रि॒ऽच॒क्रं। सव॑ना॒गनि॑ग्मतं। गनि॑ग्मत॒मिति॒गनि॑ग्मतं।। परि॑ज्मानंवि॒दथ्यं॑। परि॑ज्मान॒मिति॒परि॑ऽज्मानं। वि॒द॒थ्यं॑सुवृ॒क्तिभि॑:। सु॒वृ॒क्तिभि॑र्व॒यं। सु॒वृ॒क्तिभि॒रिति॑सु॒वृ॒क्तिऽभि॑:। व॒यंव्यु॑ष्टौ। व्यु॑ष्टाउ॒षस॑:। व्यु॑ष्टा॒विति॒विऽउ॑ष्टौ। उ॒षसो॑हवामहे। ह॒वा॒म॒ह॒इति॑हवामहे।।
10.41.2	प्रा॒त॒र्युजं॑नासत्या। प्रा॒त॒र्युज॒मिति॑प्रा॒त॒:ऽयुजं॑। ना॒स॒त्याधि॑। अधि॑तिष्ठथ:। ति॒ष्ठ॒थ॒:प्रा॒त॒र्यावा॑नं। प्रा॒त॒र्यावा॑नंमधु॒वाह॑नं। प्रा॒त॒र्यावा॑न॒मिति॑प्रा॒त॒:ऽयावा॑नं। म॒धु॒वाह॑नं॒रथं॑। म॒धु॒वाह॑न॒मिति॑म॒धु॒ऽवाह॑नं। रथ॒मिति॒रथं॑।। विशो॒येन॑। येन॒गच्छ॑थ:। गच्छ॑थो॒यज्व॑री:। यज्व॑रीर्नरा। न॒रा॒की॒रे:। की॒रेश्चि॑त्। चि॒द्य॒ज्ञं। य॒ज्ञंहोतृ॑मन्तं। होतृ॑मन्तमश्विना। होतृ॑मन्त॒मिति॒होतृ॑ऽमन्तं। अ॒श्वि॒नेत्य॑श्विना।।
10.41.3	अ॒ध्व॒र्युंवा॑। वा॒मधु॑पाणिं। मधु॑पाणिंसु॒हस्त्यं॑। मधु॑पाणि॒मिति॒मधु॑ऽपाणिं। सु॒हस्त्य॑म॒ग्निधं॑। सु॒हस्त्य॒मिति॑सु॒ऽहस्त्यं॑। अ॒ग्निधं॑वा। वा॒धृ॒तद॑क्षं। धृ॒तद॑क्षं॒दमू॑नसं। धृ॒तद॑क्ष॒मिति॑धृ॒तऽद॑क्षं। दमू॑नस॒मिति॒दमू॑नसं।। विप्र॑स्यवा। वा॒यत्। यत्सव॑नानि। सव॑नानि॒गच्छ॑थ:। गच्छ॒थोथ॑। अथ॒आया॑तंमधु॒पेयं॑। म॒धु॒पेय॑मश्विना। म॒धु॒पेय॒मिति॑म॒धु॒ऽपेयं॑। अ॒श्वि॒नेत्य॑श्विना।। 21 ।।
10.42.1	अस्ते॑व॒सु। अस्ते॒वेत्यस्ता॑ऽइव। सुप्र॑त॒रं। प्र॒त॒रल्लायं॑। प्र॒त॒रमिति॑प्र॒ऽत॒रं। लाय॒मस्य॑न्। अस्य॒न्भूष॑न्निव। भूष॑न्निव॒प्र। भूष॑न्नि॒वेति॒भूष॑न्ऽइव। प्रभ॑र। भ॒रा॒स्तोमं॑। स्तोम॑मस्मै। अ॒स्मा॒इत्य॑स्मै।। वा॒चावि॑प्रा:। वि॒प्रा॒स्त॒र॒त॒। त॒र॒त॒वाचं॑। वाच॑म॒र्य:। अ॒र्योनि। निरा॑मय। रा॒म॒य॒ज॒रि॒त॒:। र॒म॒येति॑रमय। ज॒रि॒त॒स्सोमे॑। ज॒रि॒त॒रिति॑जरित:। सोम॒इन्द्रं॑। इन्द्र॒मितीन्द्रं॑।।
10.42.2	दोहे॑न॒गां। गामुप॑। उप॑शिक्ष। शि॒क्षा॒सखा॑यं। सखा॑यं॒प्र। प्रबो॑धय। बो॒ध॒य॒ज॒रि॒त॒:। ज॒रि॒त॒र्जा॒रं। जा॒रमिन्द्रं॑। इन्द्र॒मितीन्द्रं॑।। कोश॒न्न। नपू॒र्णं। पू॒र्णंवसु॑ना। वसु॑ना॒न्यृ॑ष्टं। न्यृ॑ष्ट॒माच्या॑वय। न्यृ॑ष्ट॒मिति॒निऽऋ॑ष्टं। आच्या॑वय। च्या॒व॒य॒म॒घ॒देया॑य। च्य॒व॒येति॑च्यवय। म॒घ॒देया॑य॒शूरं॑। म॒घ॒देया॒येति॑म॒घ॒ऽदेया॑य। शूर॒मिति॒शूरं॑।।
10.42.3	किम॒ङ्ग। अ॒ङ्गत्वा॑। त्वा॒म॒घ॒व॒न्। म॒घ॒व॒न्भो॒जं। म॒घ॒व॒न्निति॑मघऽवन्। भो॒जमा॑हु:। आ॒हु॒श्शि॒शी॒हि। शि॒शी॒हिमा॑। मा॒शि॒श॒यं। शि॒श॒यंत्वा॑। त्वा॒शृ॒णॊ॒मि॒। शृ॒णॊ॒मीति॑शृणॊमि।। अप्न॑स्वती॒मम॑। मम॒धी:। धीर॑स्तु। अ॒स्तु॒श॒क्र॒। श॒क्र॒व॒सु॒विदं॑। व॒सु॒विदं॒भगं॑। व॒सु॒विद॒मिति॑व॒सु॒ऽविदं॑। भग॑मिन्द्र। इ॒न्द्राभ॑र। आभ॑र। भ॒रा॒न॒:। न॒इति॑न:।
10.42.4	त्वांजना॑:। जना॑म॒म॒स॒त्येषु॑। म॒म॒स॒त्येष्वि॑न्द्र। म॒म॒स॒त्येष्विति॑म॒म॒ऽस॒त्येषु॑। इ॒न्द्र॒सं॒त॒स्था॒ना:। सं॒त॒स्था॒नावि। सं॒त॒स्था॒नाइति॑सं॒ऽत॒स्था॒ना:। विह्व॑यन्ते । ह्व॒य॒न्ते॒स॒मी॒के। स॒मी॒कइति॑सं॒ऽई॒के।। अत्रा॒युजं॑। युजं॑कृणुते। कृ॒णु॒ते॒य:। योह॒विष्मा॑न्। ह॒विष्म॒न्नासु॑न्वता। असु॑न्वातास॒ख्यं। स॒ख्यंवष्टि॑। वष्टि॒शूर॑:। शूर॒इति॒शूर॑:।।
10.42.5	धन॒न्न। नस्प॒न्द्रं। स्प॒न्द्रंब॑हु॒ळं। ब॒हु॒ळंय:। योअ॑स्मै। अ॒स्मै॒ती॒व्रान्। ती॒व्रान्त्सोमा॑न्। सोमाँ॑आसु॒नोति॑। आ॒सु॒नोति॒प्रय॑स्वान्। आ॒सु॒नोतीत्या॒ऽसु॒नोति॑। प्रय॑स्वा॒निति॒प्रय॑स्वान्।। तस्मै॒शत्रू॑न्। शत्रू॑न्त्सु॒तुका॑न्। सु॒तुका॑न्प्रा॒तरह्न॑:। सु॒तुका॒निति॑सु॒ऽतुका॑न्। प्रा॒तरह्न॑:। अह्नो॒नि। निस्वष्ट्रा॑न्। स्वष्ट्रा॑यु॒वति॑। स्वष्ट्रा॒निति॑सु॒ऽअष्ट्रा॑न्। यु॒वति॒हन्ति॑। हन्ति॑वृ॒त्रं। वृ॒त्रमिति॑वृ॒त्रं।। 22।।
10.42.6	यस्मि॑न्व॒यं। व॒यंद॑धि॒म। द॒धि॒माशंसं॑। शंस॒मिन्द्रे॑। इन्द्रे॒य:। यश्शि॒श्राय॑। शि॒श्राय॑म॒घवा॑। म॒घवा॒कामं॑। म॒घवेति॑म॒घऽवा॑। काम॑म॒स्मे। अ॒स्मेइत्य॒स्मे।। आ॒राच्चि॑त्। चि॒त्सन्। सन्भ॑यतां। भ॒य॒ता॒म॒स्य॒। अ॒स्य॒शत्रु॑:। शत्रु॒र्नि। न्य॑स्मै। अ॒स्मै॒द्यु॒म्ना। द्यु॒म्नाजन्या॑। जन्या॑नमन्तां। न॒म॒न्ता॒मिति॑नमन्तां।।
10.42.7	आ॒राच्छत्रुं॑। शत्रु॒मप॑। अप॑बाधस्व। बा॒ध॒स्व॒दू॒रं। दू॒रमु॒ग्र:। उ॒ग्रोय:। यश्शम्ब॑:। शंब॑:पुरुहूत। पु॒रु॒हू॒त॒तेन॑। पु॒रु॒हू॒तेति॑पुरुऽहूत। तेनेति॒तेन॑।। अ॒स्मेधे॑हि। अ॒स्मेइत्य॒स्मे। धे॒हि॒यम॑वत्। यम॑व॒द्गोम॑त्। यम॑व॒दिति॒यम॑ऽवत्। गोम॑दिन्द्र। इ॒न्द्र॒कृ॒धि। कृ॒धीधियं॑। धियं॑जरि॒त्रे। ज॒रि॒त्रेवाज॑रत्नां। वाज॑रत्ना॒मिति॒वाज॑ऽरत्नां।।
10.42.8	प्रयं। यम॒न्त:। अ॒न्तर्वृ॑षश॒वास॑:। वृ॒ष॒श॒वासो॒अग्म॑न्। वृ॒ष॒स॒वास॒इति॑वृ॒ष॒ऽस॒वास॑:। अग्म॑न्ती॒व्रा:। ती॒व्रास्सोमा॑:। सोमा॑बहु॒लान्ता॑स:। ब॒हु॒लान्ता॑स॒इन्द्रं॑। ब॒हु॒लान्ता॑स॒इति॑ब॒हु॒लऽअ॑न्तास:। इन्द्र॒मितीन्द्रं॑।। नाह॑। अह॑दा॒मानं॑। दा॒मानं॑म॒घवा॑। म॒घवा॒नि। म॒घवेति॑म॒घऽवा॑। नियं॑सत्। यं॒स॒न्नि। निसु॑न्व॒ते। सु॒न्व॒तेव॑हति। व॒ह॒तिभूरि॑। भूरि॑वा॒मं। वा॒ममिति॑वा॒मं।।
10.42.9	उ॒तप्र॒हां। प्र॒हाम॑ति॒दीव्य॑। प्र॒हामिति॑प्र॒ऽहां। अ॒ति॒दीव्या॑जयाति। अ॒ति॒दीव्येत्य॑ति॒ऽदीव्य॑। ज॒या॒ति॒कृ॒तं। कृ॒तंयत्। यच्छ्व॒घ्नी। श्व॒घ्नीविचि॑नोति। श्व॒घ्नीइति॑श्व॒ऽघ्नी। विचि॑नोतिका॒ले। विचि॑नो॒तीति॒विऽचि॑नोति। का॒लइति॑का॒ले।। योदे॒वका॑म:। दे॒वका॑मो॒न। दे॒वका॑म॒इति॑दे॒वऽका॑म:। नधना॑। धना॑रुणध्दि। रु॒ण॒ध्दि॒सं। समित्। इत्तं। तंरा॒या। रा॒यासृ॑जति। सृ॒ज॒ति॒स्व॒धावा॑न्। स्व॒धावा॒निति॑स्व॒धाऽवा॑न्।।
10.42.10	गोभि॑ष्टरेम। त॒रे॒माम॑तिं। अम॑तिंदु॒रेवां॑। दु॒रेवां॒यवे॑न। दु॒रेवा॒मिति॑दु॒:ऽएवां॑। यवे॑न॒क्षुधं॑। क्षुधं॑पुरुहूत। पु॒रु॒हू॒त॒विश्वां॑। पु॒रु॒हू॒तेति॑पुरुऽहूत। विश्वा॒मिति॒विश्वां॑।। व॒यंराज॑भि:। राज॑भि:प्रथ॒मा:। राज॑भि॒रिति॒राज॑ऽभि:। प्र॒थ॒माधना॑नि। धना॑न्य॒स्माके॑न। अ॒स्माके॑नवृ॒जने॑न। वृ॒जने॑नाजयेम। ज॒ये॒मेति॑जयेम।।
10.42.11	बृह॒स्पति॑र्न:। न॒:परि॑। परि॑पातु। पा॒तु॒प॒श्चात्। प॒श्चादु॒त। उ॒तोत्त॑रस्मात्। उ॒त्त॒रस्मा॒दध॑रात्। उ॒त्त॒रस्मा॒दित्युत्ऽत॑रस्मात्। अ॒ध॒राद॑घा॒यो:। अ॒घ॒योरित्य॑घ॒ऽयो:।। इन्द्र॑:पु॒रस्ता॑त्। पु॒रस्ता॑दु॒त। उ॒तम॑ध्य॒त:। म॒ध्य॒तोन॑:। न॒स्सखा॑। सखा॒सखि॑भ्य:। सखि॑भ्यो॒वरि॑व:। सखि॑भ्य॒इति॒सखि॑ऽभ्य:। वरि॑व:कृणोतु। कृ॒णॊ॒त्विति॑कृणॊतु।। 23।।
