levelket	text
4.2.5	गोमाँ॑अ॒ग्ने। गोमा॒निति॒गोऽमा॑न्। अ॒ग्नेवि॑मान्। अवि॑माँअ॒श्वी। अवि॑मा॒नित्यवि॑ऽमान्। अ॒श्वीय॒ज्ञ:। य॒ज्ञोनृ॒वत्स॑खा। नृ॒वत्स॑खा॒सदं॑। नृ॒वत्स॒खेति॑नृ॒वत्ऽस॑खा। सद॒मित्। इद॑प्रमृ॒ष्य:। अ॒प्र॒मृ॒ष्यइत्य॑प्र॒ऽमृ॒ष्य:।। इळा॑वाँए॒ष:। इळा॑वा॒नितीळा॑ऽवान्। ए॒षोअ॑सुर। अ॒सु॒र॒प्र॒जावा॑न्। प्र॒जावा॑न्दी॒र्घ:। प्र॒जावा॒निति॑प्र॒जाऽवा॑न्। दी॒र्घोर॒यि:। र॒यि:पृ॑तुबु॒ध्न:। पृ॒तु॒बु॒ध्नस॒भावा॑न्। पृ॒तु॒बु॒ध्नइति॑पृ॒तु॒ऽबु॒ध्न:। स॒भावा॒निति॑स॒भाऽवा॑न्।। 16।।
4.2.6	यस्ते॑। त॒इ॒ध्मं। इ॒ध्मंज॒भर॑त्। ज॒भर॑त्सिष्विदा॒न:। सि॒ष्वि॒दा॒नोमू॒र्धानं॑। सि॒स्वि॒दा॒नइति॑सि॒स्वि॒दानः। मू॒र्धानं॑वा। वा॒त॒तप॑ते। त॒तप॑तेत्वा॒या। त्वा॒येति॑त्वा॒ऽया।। भुव॒स्तस्य॑। तस्य॒स्वत॑वान्। स्वत॑वाँःपा॒यु:। स्वत॑वा॒निति॒स्वऽत॑वान्। पा॒युर॑ग्ने। अ॒ग्ने॒विश्व॑स्मात्। विश्व॑स्मात्सीं। सी॒म॒घा॒य॒त:। अ॒घा॒य॒तउ॑रुष्य। अ॒घ॒य॒तइत्य॑घ॒ऽय॒त:। उ॒रु॒ष्येत्यु॑रुष्य।।
4.2.7	यस्ते॑। ते॒भरा॑त्। भरा॒दन्नि॑यते। अन्नि॑यतेचित्। अन्नि॑यत॒इत्यन्नि॑ऽयते। चि॒दन्नं॑। अन्नं॑नि॒शिष॑त्। नि॒शिष॑न्म॒द्रं। नि॒शिष॒न्निति॑नि॒ऽशिष॑त्। म॒न्द्रमति॑थिं। अति॑थिमु॒दीर॑त्। उ॒दीर॒दित्यु॒त्ऽईर॑त्।। आदे॑व॒यु:। दे॒व॒युरि॒नध॑ते। दे॒व॒युरिति॑दे॒व॒ऽयु:। इ॒नध॑तेदुरो॒णे। दु॒रो॒णेतस्मि॑न्। तस्मि॑न्र॒यि:। र॒यिध्रु॒व:। ध्रु॒वोअ॑स्तु। अ॒स्तु॒दाश्वा॑न्। दाश्वा॒निति॒दाश्वा॑न्।।
4.2.8	यस्त्वा॑। त्वा॒दो॒षा। दो॒षाय:। यउ॒षसि॑। उ॒षसि॑प्र॒शंसा॑त्। प्र॒शंसा॑त्प्रि॒यं। प्रि॒यंवा॑। वा॒त्वा॒। त्वा॒कृ॒णव॑ते। कृ॒णव॑तेह॒विष्मा॑न्। ह॒विष्मा॒निति॑ह॒विष्मा॑न्।। अश्वो॒न। नस्वे। स्वेदमे॑। दम॒आहे॒म्यावा॑न्। आहे॒म्यावा॑न्। हे॒म्यावा॒न्तं। हे॒म्यावा॒निति॑हे॒म्याऽवा॑न्। तमंह॑स:। अंह॑स:पीपर:। पी॒प॒रो॒दा॒श्वांसं॑। दा॒श्वांस॒मिति॑दा॒श्वांसं॑।।
4.2.9	यस्तुभ्यं॑। तुभ्य॑मग्ने। अ॒ग्ने॒अ॒मृता॑य। अ॒मृता॑य॒दाश॑त्। दाश॒द्दुव॑:। दुव॒स्त्वे। त्वेकृ॒णव॑ते। कृ॒णव॑तेयत॒स्रुक्। य॒त॒स्रुगिति॑य॒त॒ऽस्रुक्।। नस:। सरा॒या। रा॒याश॑शमा॒न:। श॒श॒मा॒नोवि। वियो॑षयत्। यो॒ष॒न्न। नैनं॑। ऐ॒न॒मंह॑:। अंह॒:परि॑। परि॑वरत्। व॒र॒द॒घा॒यो:। अ॒घ॒योरि॑त्य॒घऽयो:।।
4.2.10	यस्य॒त्वं। त्वम॑ग्ने। अ॒ग्ने॒अ॒ध्व॒रं। अ॒ध्व॒रंजुजो॑ष:। जुजो॑षोदे॒व:। दे॒वोमर्त॑स्य। मर्त॑स्य॒सुधि॑तं। सुधि॑तं॒ररा॑ण:। सुधि॑त॒मिति॒सुऽधि॑तं। ररा॑ण॒इति॒ररा॑ण:।। प्री॒तेत्। इद॑सत्। अ॒स॒ध्दोत्रा॑। होत्रा॒सा। साय॑विष्ठ। य॒वि॒ष्ठासा॑म। असा॑म॒यस्य॑। यस्य॑विध॒त:। वि॒ध॒तोवृ॒धास॑:। वृ॒धास॒इति॑वृ॒धास॑:।। 17।।
4.2.11	चित्ति॒मचि॑त्तिं। अचि॑त्तिंचि॒नव॑त्। चि॒नव॒द्विवि। वि॒वि॒द्वान्। वि॒द्वान्पृ॒ष्ठेव॑। पृ॒ष्ठेव॑वी॒ता। पृ॒ष्ठेवेति॑पृ॒ष्ठाऽइ॑व। वी॒तावृ॑जि॒ना। वृ॒जि॒नाच॑। च॒मर्ता॑न्। मर्ता॒निति॒मर्ता॑न्।। रा॒येच॑। च॒न॒:। न॒स्स्व॒प॒त्याय॑। स्व॒प॒त्याय॑देव। स्व॒प॒त्यायेति॑सु॒ऽअ॒प॒त्याय॑। दे॒व॒दितिं॑। दितिं॑च। च॒रास्व॑। रास्वदि॑तिं। अदि॑तिमुरुष्य। उ॒रु॒ष्येत्यु॑रुष्य।।
4.2.12	क॒विंश॑शासु:। श॒शा॒सु:क॒वय॑:। क॒वयोद॑ब्धा:। अद॑ब्धानिधा॒रय॑न्त:। नि॒धा॒रय॑न्तो॒दुर्या॑सु। दुर्या॑स्वा॒यो:। आ॒योरित्या॒यो:।। अत॒स्त्वं। त्वंदृश्या॑न्। दृश्याँ॑अग्ने। अ॒ग्न॒ए॒तान् ए॒तान्प॒ड्भि:। प॒ड्भि:प॑श्ये:। प॒ड्भिरिति॑प॒ट्ऽभि:। प॒श्ये॒रद्भु॑तान्। अद्भु॑ताँअ॒र्य:। अ॒र्यएवै॑:। एवै॒रित्येवै॑:।।
4.2.13	त्वम॑ग्ने। अ॒ग्ने॒वा॒घते॑। वा॒घते॑सु॒प्रणी॑ति:। सु॒प्रणी॑तिस्सु॒तसो॑माय। सु॒प्रणी॑ति॒रिति॑सु॒ऽप्रनी॑ति:। सु॒तसो॑मायविध॒ते। सु॒तसो॑मा॒येति॑सु॒तऽसो॑माय। वि॒ध॒तेय॑विष्ठ। य॒वि॒ष्ठेति॑यविष्ठ।। रत्नं॑भर। भ॒र॒श॒श॒मा॒नाय॑। श॒श॒मा॒नाय॑घृष्वे। घृ॒ष्वे॒पृ॒थु। पृ॒थुश्च॒न्द्रं। च॒न्द्रमव॑से। अव॑सेचर्षणि॒प्रा:। च॒र्ष॒निप्राइति॑च॒र्ष॒णिऽप्रा:।।
4.2.14	अधा॑ह। ह॒यत्। यद्व॒यं। व॒यम॑ग्ने। अ॒ग्ने॒त्वाया॒। त्वा॒याप॒ड्भि:। त्वा॒येति॑त्वा॒ऽया। प॒ड्भिर्हस्ते॑भि:। प॒ड्भिरिति॑प॒ट्ऽभि:। हस्ते॑भिश्चकृ॒म। च॒कृ॒मात॒नूभि॑:। त॒नूभि॒रिति॑त॒नूभि॑:।। रथ॒न्न। नक्रन्त॑:। क्रन्तो॒रप॑सा। अप॑साभु॒रिजो॑:। भु॒रिजो॑र्ऋतं। ऋ॒तंये॑मु:। ये॒मु॒स्सु॒ध्य॑:। सु॒ध्य॑आशुषा॒णा:। आ॒शु॒षा॒णइत्या॑शु॒षा॒णा:।।
4.2.15	अधा॑मा॒तु:। मा॒तुरु॒षस॑:। उ॒षस॑स्स॒प्त। स॒प्तविप्रा॑:। विप्रा॒जाये॑महि। जाये॑महिप्रथ॒मा:। प्र॒थ॒मावे॒धस॑:। वे॒धसो॒नॄन्। नॄनिति॒नॄन्।। दि॒वस्पु॒त्रा:। पु॒त्राअङ्गि॑रस:। अङ्गि॑रसोभवेम। भवे॒माद्रिं॑। अद्रिं॑रुजेम। रु॒जे॒म॒ध॒निनं॑। ध॒निनं॑शु॒चन्त॑:। शु॒चन्त॒इति॑शु॒चन्त॑:।। 18।।
4.2.16	अधा॒यथा॑। यथा॑न:। न॒:पि॒तर॑:। पि॒तर॒:परा॑स:। परा॑स:प्र॒त्नास॑:। प्र॒त्नासो॑अग्ने। अ॒ग्न॒ऋ॒तं। ऋ॒तमा॑शु॒षा॒णा:। आ॒शु॒षा॒णाइत्या॑शु॒षा॒णा:।। शुचीत्। इद॑यन्। अ॒य॒न्दीधि॑तिं। दीधि॑तिमुक्थ॒शास॑:। उ॒क्थ॒शास॒:क्षाम॑। उ॒क्थ॒शस॒इत्यु॑क्थ॒ऽशस॑:। क्षमा॑भि॒न्दन्त॑:। भि॒न्दन्तो॑अरु॒णी:। अ॒रु॒णीरप॑। अप॑व्रन्। व्र॒न्निति॑व्रन्।।
4.2.17	सु॒कर्मा॑णस्सु॒रुच॑:। सु॒कर्मा॑ण॒इति॑सु॒ऽकर्मा॑ण:। सु॒रुचो॑देव॒यन्त॑:। सु॒रुच॒इति॑सु॒ऽरुच॑:। दे॒व॒यन्तोय॑:। दे॒व॒यन्त॒इति॑दे॒व॒ऽयन्त॑:। अयो॒न। नदे॒वा:। दे॒वाजनि॑म। जनि॑मा॒धम॑न्त:। धम॑न्त॒इति॒धम॑न्त:।। शु॒चन्तो॑अ॒ग्निं। अ॒ग्निंवा॑वृ॒धन्त॑:। वा॒वृ॒धन्त॒इन्द्रं॑। व॒वृ॒धन्त॒इति॑व॒वृ॒धन्त॑:। इन्द्र॑मू॒र्वं। ऊ॒र्वंगव्यं॑। गव्यं॑परि॒षदन्त॑:। प॒रि॒षद॑न्तोअग्मन्। प॒रि॒सद॑न्त॒इति॑प॒रि॒ऽसद॑न्त:। अ॒ग्म॒न्नित्य॑ग्मन्।।
4.2.18	आयू॒थेव॑। यू॒थेव॑क्षु॒मति॑। यू॒थेवेति॑यू॒थाऽइ॑व। क्षु॒मति॑प॒श्व:। प॒श्वोअ॑ख्यत्। अ॒ख्य॒द्दे॒वानां॑। दे॒वानां॒यत्। यज्ज॑नि॒मा। ज॒निमान्ति॑। अन्त्यु॑ग्र। उ॒ग्रेत्यु॑ग्र।। मर्ता॑नांचित्। चि॒दु॒र्वशी॑:। उ॒र्वशी॑रकृप्रन्। अ॒कृ॒प्र॒न्वृ॒धे। वृ॒धेचि॑त्। चि॒द॒र्य:। अ॒र्यउप॑रस्य। उप॑रस्या॒यो:। आ॒योरित्या॒यो:।।
4.2.19	अक॑र्मते। ते॒स्वप॑स:। स्वप॑सोअभूम। स्वप॑स॒इति॑सु॒ऽअप॑स:। अ॒भू॒म॒ऋ॒तं। ऋ॒तम॑वस्रन्। अ॒व॒स्र॒न्नु॒षस॑:। उ॒षसो॑विभा॒ती:। वि॒भा॒तीरिति॑वि॒ऽभा॒ती:।। अनू॑नम॒ग्निं। अ॒ग्निंपु॑रु॒धा। पु॒रु॒धासु॑श्च॒न्द्रं। पु॒रु॒धाइति॑पु॒रु॒ऽधा। सु॒श्च॒न्द्रंदे॒वस्य॑। सु॒च॒न्द्रमिति॑सु॒ऽच॒न्द्रं। दे॒वस्य॒मर्मृ॑जत:। मर्मृ॑जत॒श्चारु॑:। चारु॒चक्षु॑:। चक्षु॒रिति॒चक्षु॑:।।
4.2.20	ए॒ताते॑अग्नउ॒चथा॑मवे॒धोवो॑चाम। अवो॑चामक॒वये॑। क॒वये॒ता। ताजु॑षस्व। जु॒ष॒स्वेति॑जुषस्व।। उच्छो॑चस्व। शो॒च॒स्व॒कृ॒णु॒हि। कृ॒णु॒हिवस्य॑स:। वस्य॑सोन:। नो॒म॒ह:। म॒होरा॒य:। रा॒य:पु॑रुवार। पु॒रु॒वार॒प्र। पु॒रु॒वा॒रेति॑पुरुऽवार। प्रय॑न्धि। य॒न्धीति॑यन्धि।। 19।।
4.3.1	आव॑:। वो॒राजा॑नं। राजा॑नमध्व॒रस्य॑। अ॒ध्व॒रस्य॑रु॒द्रं। रु॒द्रंहोता॑रं। होता॑रंसत्य॒यजं॑। स॒त्य॒यजं॒रोद॑स्यो:। स॒त्य॒यज॒मिति॑स॒त्य॒ऽयजं॑। रोद॑स्यो॒रिति॒रोद॑स्यो:।। अ॒ग्निंपु॒रा। पु॒रात॑नयि॒त्नो:। त॒न॒यि॒त्नोर॒चित्ता॑त्। अ॒चित्ता॒ध्हिर॑ण्यरूपं। हिर॑ण्यरूप॒मव॑से। हिर॑ण्यरूप॒मिति॒हिर॑ण्यऽरूपं। अव॑सेकृणुध्वं। कृ॒णु॒ध्व॒मिति॑कृणुध्वं।।
4.3.2	अ॒यंयोनि॑:। योनि॑श्चकृ॒मा। च॒कृ॒मायं। अ॒यंव॒यं। व॒यंते॑। ते॒जा॒येव॑। जा॒येव॒पत्य॑उश॒तीसु॒वासा॑:।। अ॒र्वा॒ची॒न:परि॑वीत:। परि॑वीतो॒नि। परि॑वीत॒इति॒परि॑ऽवीत:। निषी॑द। सी॒दे॒मा:। इ॒माउ॑ते। ऊँ॒इत्यूँ॑। ते॒स्व॒पा॒क॒। स्व॒पा॒क॒प्र॒ती॒ची:। स्व॒पा॒केति॑सुऽअपाक। प्र॒ती॒चीरिति॑प्र॒ती॒ची:।।
4.3.3	आ॒शृ॒ण्व॒तेअदृ॑पिताय। आ॒शृ॒ण्व॒तइत्या॒ऽशृ॒ण्व॒ते। अदृ॑पिताय॒मन्म॑। मन्म॑नृ॒चक्ष॑से। नृ॒चक्ष॑सेसुमृळी॒काय॑। नृ॒चक्ष॑स॒इति॑नृ॒ऽचक्ष॑से। सु॒मृ॒ळीकाय॑वेध:। सु॒मृ॒ळीकायेति॑सु॒ऽमृ॒ळी॒काय॑। वे॒ध॒इति॑वेध:।। दे॒वाय॑श॒स्तिं। श॒स्तिम॒मृता॑य। अ॒मृता॑य॒शंस॑। शस॒ग्रावे॑व। ग्रावे॑व॒सोता॑। ग्रावे॒वेति॒ग्रावा॑ऽइव। सोता॑मधु॒सुत्। म॒धु॒सुद्यं। म॒धु॒सुदिति॑म॒धु॒ऽसुत्। यमी॒ळॆ। ई॒ळइती॒ळॆ।।
4.3.4	त्वंचि॑त्। चि॒न्न:। न॒श्शम्या॑। शम्या॑अग्ने। अ॒ग्ने॒अ॒स्या:। अ॒स्याऋ॒तस्य॑। ऋ॒तस्य॑बोधि। बो॒ध्यृ॒त॒चित्। ऋ॒त॒चित्स्वा॒धी:। ऋ॒त॒चिद्यृ॒तऽचित्। स्वा॒धीरिति॑सु॒ऽआ॒धी:।। कदाते॑। त॒उ॒क्था। उ॒क्थास॑ध॒माद्या॑नि। स॒ध॒माद्या॑निक॒दा। स॒ध॒माद्य॒नीति॑स॒ध॒ऽमाद्या॑नि। क॒दाभ॑वन्ति। भ॒व॒न्ति॒स॒ख्या। स॒ख्यागृ॒हे। गृ॒हेते॑। त॒इति॑ते।।
4.3.5	क॒थाह॑। ह॒तत्। तद्वरु॑णाय। वरु॑णाय॒त्वं। त्वम॑ग्ने। अ॒ग्ने॒क॒था। क॒थादि॒वे। दि॒वेग॑र्हसे। ग॒र्ह॒से॒कत्। कन्न॑:। न॒आग॑:। आग॒इत्याग॑:।। क॒थामि॒त्राय॑। मि॒त्राय॑मी॒ळ्हुषे॑। मी॒ळ्हुषे॑पृथि॒व्यै। पृ॒थि॒व्यैब्रव॑:। ब्रव॒:कत्। कद॑र्य॒म्णे। अ॒र्य॒म्णेकत्। कद्भगा॑य। भगा॒येति॒भगा॑य।। 20।।
4.3.6	कध्दिष्ण्या॑सु। धिष्ण्या॑सुवृधसा॒न:। वृ॒ध॒सा॒नोअ॑ग्ने। अ॒ग्ने॒कत्। कद्वाता॑य। वाता॑य॒प्रत॑वसे। प्रत॑वसेशुभं॒ये। प्रत॑वस॒इति॒प्रऽत॑वसे। शु॒भं॒यइति॑शु॒भं॒ऽये।। परि॑ज्मने॒नास॑त्याय। परि॑ज्मन॒इति॒परि॑ऽज्मने। नास॑त्याय॒क्षे। क्षेब्रव॑:। ब्रव॒:कत्। कद॑ग्ने। अ॒ग्ने॒रु॒द्राय॑। रु॒द्राय॑नृ॒घ्ने। नृ॒घ्नइति॑नृ॒ऽघ्ने।।
4.3.7	क॒थाम॒हे। म॒हेपु॒ष्टिंभ॒राय॑। पु॒ष्टिं॒भ॒राय॑पू॒ष्णे। पु॒ष्टिं॒भ॒रायेति॑पु॒ष्टिं॒ऽभ॒राय॑। पू॒ष्णेकत्। कद्रु॒द्राय॑। रु॒द्राय॒सुम॑खाय। सुम॑खाय॒हवि॒र्दे। सुम॑खा॒येति॒सुऽम॑खाय। ह॒वि॒र्दइति॑ह॒वि॒:ऽदे।। कद्विष्ण॑वे। विष्ण॑वउरुगा॒याय॑। उ॒रु॒गा॒याय॒रेत॑:। उ॒रु॒गा॒यायेत्यु॑रु॒ऽगा॒याय॑। रेतो॒ब्रव॑:। ब्रव॒:कत्। कद॑ग्ने। अ॒ग्ने॒शर॑वे। शर॑वेबृह॒त्यै। बृ॒ह॒त्याइति॑बृ॒ह॒त्यै।।
4.3.8	क॒थाशर्धा॑य। शर्धा॑यम॒रुतां॑। म॒रुता॑मृ॒ताय॑। ऋ॒ताय॑क॒था। क॒थासू॒रे। सू॒रेबृ॑ह॒ते। बृ॒ह॒तेपृ॒छ्यमा॑न:। पृ॒छ्यमा॑न॒इति॑पृ॒छ्यमा॑न:।। प्रति॑ब्रव:। ब्र॒वोदि॑तये। अदि॑तयेतु॒राय॑। तु॒राय॒साध॑। साधा॑दि॒व:। दि॒वोजा॑तवेद:। जा॒त॒वे॒द॒श्चि॒कि॒त्वान्। जा॒त॒वे॒द॒इति॑जातऽवेद:। चि॒कि॒त्वानिति॑चि॒कि॒त्वान्।।
4.3.9	ऋ॒तेन॑ऋ॒तं। ऋ॒तंनिय॑तं। ऩिय॑तमीळे। निय॑त॒मिति॒निऽय॑तं। ई॒ळ॒आगो:। आगो:। गोरा॒मा। आ॒मासचा॑। सचा॒मधु॑मत्। मधु॑मत्प॒क्वं। मधु॑म॒दिति॒मधु॑ऽमत्। प॒क्वम॑ग्ने। अ॒ग्न॒इत्य॑ग्ने।। कृ॒ष्णास॒ती। स॒तीरुश॑ता। रुश॑ताधा॒सिना॑। धा॒सिनै॒षा। ऐ॒षाजाम॑र्येण। जाम॑र्येण॒पय॑सा। पय॑सापीपाय। पी॒पा॒येति॑पीपाय।।
4.3.10	ऋ॒तेन॒हि। हिष्म॑। स्मा॒वृ॒ष॒भः। वृ॒ष॒भश्चि॑त्। चि॒द॒क्त:। अ॒क्त:पुमा॑न्। पुमाँ॑अ॒ग्नि:। अ॒ग्नि:पय॑सा। पय॑सापृ॒ष्ठ्ये॑न। पृ॒ष्ठ्येनेति॑पृ॒ष्ठ्ये॑न।। अस्प॑न्दमानोअचरत्। अ॒च॒र॒द्व॒यो॒धा:। व॒यो॒धावृषा॑। व॒यो॒धाइति॑व॒य॒:ऽधा:। वृषा॑शु॒क्रं। शु॒क्रंदु॑दुहे। दु॒दु॒हे॒पृश्नि॑:। पृश्नि॒रूध॑:। ऊध॒रित्यूध॑:।। 21।।
4.3.11	ऋ॒तेनाद्रिं॑। अद्रिं॒वि। व्य॑सदन्। अ॒स॒द॒न्भि॒दन्त॑:। भि॒दन्त॒स्सं। समङ्गि॑रस:। अङ्गि॑रसोनवन्त। न॒व॒न्त॒गोभि॑:। गोभि॒रिति॒गोभि॑:।। शु॒नंनर॑:। नर॒:परि॑। परि॑षदन्। स॒द॒न्नु॒षासं॑। उ॒षास॑मा॒वि:। उ॒षस॒मित्यु॒षसं॑। आ॒विस्व॑:। स्व॑रभवत्। अ॒भ॒व॒त्ज्जा॒ते। जा॒तेअ॒ग्नौ। अ॒ग्नावित्य॒ग्नौ।।
4.3.12	ऋ॒तेन॑दे॒वी:। दे॒वीर॒मृता॑:। अ॒मृता॒अमृ॑क्ता:। अमृ॑क्ता॒अर्णो॑भि:। अर्णॊ॑भि॒राप॑:। अर्णो॑भि॒रित्यर्ण॑:ऽभि:। आपो॒मधु॑मत्। मधु॑मद्भिरग्ने। मधु॑मद्भि॒रिति॒मधु॑मत्ऽभि:। अ॒ग्न॒इत्य॑ग्ने।। वा॒जीन। नसर्गे॑षु। सर्गे॑षुप्रस्तुभा॒न:। प्र॒स्तु॒भा॒न:प्र। प्र॒स्तु॒भा॒नइति॑प्र॒ऽस्तु॒भा॒न:। प्रसदं॑। सद॒मित्। इत्स्रवि॑तवे। स्रवि॑तवेदध॒न्यु:। द॒ध॒न्युरिति॑द॒ध॒न्यु:।।
4.3.13	माकस्य॑। कस्य॑य॒क्षं। य॒क्षंसदं॑। सद॒मित्। इध्दुर॑:। हुरो॒गा:। गामा। मावे॒शस्य॑। वे॒शस्य॑प्रमिन॒त:। प्र॒मि॒नतोमा। प्र॒मि॒न॒तइति॑प्र॒ऽमि॒न॒त:। मापे:। आ॒पेरित्या॒पे:।। माभ्रातु॑:। भ्रातु॑रग्ने। अ॒ग्ने॒अनृ॑जो:। अनृ॑जोरृ॒तं। ऋ॒तंवे:। वेर्मा। मासख्यु॑:। सख्यु॒र्दक्षं॑। दक्षं॑रि॒पो:। रि॒पोर्भु॑जेम। भु॒जे॒मेति॑भुजेम।।
4.3.14	रक्षा॑ण:। नो॒अ॒ग्ने॒। अ॒ग्ने॒तव॑। तव॒रक्ष॑णेभि:। रक्ष॑णेभीरारक्षा॒ण:। रा॒र॒क्षा॒णसु॑मख। र॒र॒क्षा॒णइति॑र॒र॒क्षा॒ण:। सु॑मखप्रीणा॒न:। सु॒म॒खेति॑सुऽमख। प्री॒णा॒नइति॑प्री॒णा॒न:।। प्रति॑स्फ़ुर। स्फ़ु॒र॒वि। विरु॑ज। रु॒ज॒वी॒ळु। वी॒ड्वंह॑:। अंहो॑ज॒हि। ज॒हिरक्ष॑:। रक्षो॒महि॑। महि॑चित्। चि॒द्वा॒वृ॒धा॒नं। व॒वृ॒धा॒नमिति॑व॒वृ॒धा॒नं।।
4.3.15	ए॒भिर्भ॑व। भ॒व॒सु॒मना॑:। सु॒मना॑अग्ने। सु॒मना॒इति॑सु॒ऽमना॑:। अ॒ग्ने॒अ॒र्कै:। अ॒र्कैरि॒मान्। इ॒मान्स्पृ॑श। स्पृ॒श॒मन्म॑भि:। मन्म॑भिश्शूर। मन्म॑भि॒रिति॒मन्म॑ऽभि:। शू॒र॒वाजा॑न्। वाजा॒निति॒वाजा॑न्। उ॒तब्रह्मा॑णि। ब्रह्मा॑ण्यङ्गिर:। अ॒ङ्गि॒रो॒जु॒ष॒स्व॒। जु॒ष॒स्व॒सं। संते॑। ते॒श॒स्ति:। श॒स्तिर्दे॒वता॑ता। दे॒वता॑ताजरेत। दे॒वता॒तेति॑दे॒वऽता॑ता। ज॒रे॒तेति॑जरेत।।
4.3.16	ए॒ताविश्वा॑। विश्वा॑वि॒दुषे॑। वि॒दुषे॒तुभ्यं॑। तुभ्यं॑वेध:। वे॒धो॒नी॒थानि॑। नी॒थान्य॑ग्ने। अ॒ग्ने॒नि॒ण्या। नि॒ण्यावचां॑सि। वचां॒सीति॒वचां॑सि।। नि॒वच॑नाक॒वये॑। क॒वये॒काव्या॑नि। काव्या॒न्यशं॑शिषं। अशं॑शिषंम॒तिभि॑:। म॒तिभि॒र्विप्र॑:। म॒तिभि॒रिति॑म॒तिऽभि॑:। विप्र॑उ॒क्थै:। उ॒क्थैरित्यु॒क्थै:।। 22।।
4.4.1	कृ॒णु॒ष्वपाज॑:। पाज॒:प्रसि॑तिं। प्रसि॑ति॒न्न। नपृ॒थ्वीं। पृ॒थ्वींया॒हि। या॒हिराजे॑व। राजे॒वाम॑वान्। राजे॒वेति॒राजा॑ऽइव। अम॑वाँ॒इभे॑न। अम॑वा॒नित्यम॑ऽवान्। इभे॒नेतीभे॑न।। तृ॒ष्वीमनु॑। अनु॒प्रसि॑तिं। प्रसि॑तिंदुरा॒ण:। प्रसि॑ति॒मिति॒प्रऽसि॑तिं। दु॒रा॒णोस्ता॑। अस्ता॑सि। अ॒सि॒वि॒ध्य॒। वि॒ध्य॒र॒क्षस॑:। र॒क्षस॒स्तपि॑ष्ठै:। तपि॑ष्ठै॒रिति॒तपि॑ष्ठै:।।
4.4.2	तव॑भ्र॒मास॑:। भ्र॒मास॑आशु॒या। आ॒शु॒याप॑तन्ति। आ॒शु॒येत्या॑शु॒ऽया। प॒त॒न्त्यनु॑। अनु॑स्पृश। स्पृ॒श॒धृ॒ष॒ता। धृ॒ष॒ताशोशु॑चान:। शोशु॑चान॒इति॒शोशु॑चान:।। तपूं॑ष्यग्ने। अ॒ग्ने॒जु॒ह्वा॑। जु॒ह्वा॑पत॒ङ्गान्। प॒त॒ङ्गानसं॑दित:। असं॑दितो॒वि। असं॑दित॒इत्यसं॑ऽदित:। विसृ॑ज। सृज॒वि॒ष्व॑क्। विष्व॑गु॒ल्का:। उ॒ल्काइत्यु॒ल्का:।।
4.4.3	प्रति॒स्पश॑:। स्पशो॒वि। विसृ॑ज। सृ॒ज॒तूर्णि॑तम:। तूर्णि॑तमो॒भव॑। भवा॑पा॒यु:। पा॒युर्वि॒श:। वि॒शोअ॒स्या:। अ॒स्याअद॑ब्धा:। अद॑ब्धा॒इत्यद॑ब्धा:।। योन॑:। नो॒दू॒रे। दू॒रेअ॒घशं॑स:। अ॒घशं॑सो॒य:। अ॒घशं॑स॒इत्य॒घऽशं॑स:। योअन्ति॑। अन्त्यग्ने॑। अग्ने॒माकि॑:। माकि॑ष्टे। ते॒व्यथि॑:। व्यथि॒राद॑धर्षीत्। आद॑धर्षीत्। द॒ध॒र्षीदिति॑दधर्षीत्।।
4.4.4	उद॑ग्ने। अ॒ग्ने॒ति॒ष्ठ॒। ति॒ष्ठ॒प्रति॑। प्रत्यात॑नुष्व। आत॑नुष्व। त॒नु॒ष्व॒नि। न्य॑मित्रा॑न्। अ॒मित्राँ॑ओषतात्। ओ॒ष॒ता॒त्ति॒ग्म॒हे॒ते॒। ति॒ग्म॒हे॒त॒इति॑तिग्मऽहेते।। योन॑:। नो॒अरा॑तिं। अरा॑तिंसमिधान। स॒मि॒धा॒न॒च॒क्रे॒। स॒मि॒धा॒नेति॑संऽइधान। च॒क्रेनी॒चा। नी॒चातं। तंध॑क्षि। ध॒क्ष्य॒तसं। अ॒त॒सन्न। ऩशुष्कं॑। शुष्क॒मिति॒शुष्कं॑।।
4.4.5	ऊ॒र्धोभ॑व। भ॒व॒प्रति॑। प्रति॑विध्य। वि॒ध्याधि॑। अ॒ध्य॒स्म॒त्। अ॒स्मदा॒वि:। आ॒विष्कृ॑णुष्व। कृ॒णु॒ष्वदैव्या॑नि। दैव्या॑न्यग्ने। अ॒ग्न॒इत्य॑ग्ने।। अव॑स्थि॒रा। स्थि॒रात॑नुहि। त॒नु॒हि॒या॒तु॒जूनां॑। या॒तु॒जूनां॑जा॒मिं। या॒तु॒जूना॒मिति॑या॒तु॒ऽजूनां॑। जा॒मिमजा॑मिं। अजा॑मिं॒प्र। प्रमृ॑णीहि। मृ॒णी॒हिशत्रू॑न्। शत्रू॒निति॒शत्रू॑न्।। 23।।
