levelket	text
10.1.1	अग्रे॑बृ॒हन्। बृ॒हन्नु॒षसां॑। उ॒षसा॑मू॒र्ध्व:। ऊ॒र्ध्वोअ॑स्थात्। अ॒स्था॒न्नि॒र्ज॒ग॒न्वान्। नि॒र्ज॒ग॒न्वान्तम॑स:। नि॒र्ज॒ग॒न्वानिति॑नि॒:ऽज॒ग॒न्वान्। तम॑सो॒ज्योति॑षा। ज्योति॒षागा॑त्। आगा॑त्। अ॒गा॒दित्य॑गात्।। अ॒ग्निर्भा॒नुना॑। भा॒नुना॒रुश॑ता। रुश॑ता॒स्वङ्ग॑:। स्वङ्ग॒आजा॒त;। आजा॒त;। जा॒तोविश्वा॑। विश्वा॒सद्मा॑नि। सद्मा॑न्यप्रा:। अ॒प्रा॒इत्य॑प्रा:।।
10.1.2	सजा॒त:। जा॒तोगर्भ॑:। गर्भो॑असि। अ॒सि॒रोद॑स्यो:। रोद॑स्यो॒रग्ने॑। अग्ने॒चारु॑:। चारु॒र्विभृ॑त:। विभृ॑त॒ओष॑धीषु। विभृ॑त॒इति॒विऽभृ॑त:। ओष॑धी॒ष्वित्योष॑धीषु।। चि॒त्रश्शिशु॑:। शिशु॒:परि॑। परि॒तमां॑सि। तमां॑स्य॒क्तून्। अ॒क्तून्प्र। प्रमा॒तृभ्य॑:। मा॒तृभ्यो॒अधि॑। अधि॒कनि॑क्रदत्। कनि॑क्रद॒द्गा:। गाइति॒गा:।।
10.1.3	विष्णु॑रि॒त्था। इ॒त्थाप॑र॒मं। प॒र॒मम॑स्य। अ॒स्य॒वि॒द्वान्। वि॒द्वाञ्जा॒त:। जा॒तोबृ॒हन्। बृ॒हन्न॒भि। अ॒भिपा॑ति। पा॒ति॒तृ॒तीयं॑। तृ॒तीय॒मिति॑तृ॒तीयं॑।। आ॒सायत्। यद॑स्य। अ॒स्य॒पय॑:। पयो॑अक्रत। अ॒क्र॒त॒स्वं। स्वंसचे॑तस:। सचे॑तसोअ॒भि। अ॒भ्य॑र्चन्ति। अ॒र्च॒न्त्यत्र॑। अत्रेत्यत्र॑।।
10.1.4	अत॑उत्वा। ऊँ॒इत्यूँ॑। त्वा॒पि॒तु॒भृत॑:। पि॒तु॒भृतो॒जनि॑त्री:। पि॒तु॒भृत॒इति॑पि॒तु॒ऽभृत॑:। जनि॑त्रीरन्ना॒वृधं॑। अ॒न्ना॒वृधं॒प्रति॑। अ॒न्ना॒वृध॒मित्य॑न्न॒ऽवृधं॑। प्रति॑चरन्ति। च॒र॒न्त्य॒न्नै:। अ॒न्नैरित्य॒न्नै:।। ताईं॑। ईं॒प्रति॑। प्रत्ये॑षि। ए॒षि॒पुन॑:। पुन॑र॒न्यरू॑पा:। अ॒न्यरू॑पा॒असि॑। अ॒न्यरू॑पा॒इत्य॒न्यऽरू॑पा:। असि॒त्वं। त्वंवि॒क्षु। वि॒क्षुमानु॑षीषु। मानु॑षीषु॒होता॑। होतेति॒होता॑।।
10.1.5	होता॑रंचि॒त्रर॑थं। चि॒त्रर॑थमध्व॒रस्य॑। चि॒त्रर॑थ॒मिति॑चि॒त्रऽर॑थं। अ॒ध्व॒रस्य॑य॒ज्ञस्य॑यज्ञस्य। य॒ज्ञस्य॑यज्ञस्यके॒तुं। य॒ज्ञस्य॑यज्ञ॒स्येति॑य॒ज्ञस्य॑ऽयज्ञस्य। के॒तुंरुश॑न्तं। रुश॑न्त॒मिति॒रुश॑न्तं।। प्रत्य॑र्धिंदे॒वस्य॑देवस्य। प्रत्य॑र्धि॒मिति॒प्रति॑ऽअर्धिं। दे॒वस्य॑देवस्यम॒ह्ना। दे॒वस्य॑देव॒स्येति॑दे॒वस्य॑ऽदेवस्य। म॒ह्नाश्रि॒या। श्रि॒यातु। त्वग्निं। अ॒ग्निमति॑थिं। अति॑थि॒ञ्जना॑नां। जना॑ना॒मिति॒जना॑नां।।
10.1.6	सतु। तुवस्त्रा॑णि। वस्त्रा॒ण्यध॑। अध॒पेश॑नानि। पेश॑नानि॒वसा॑न:। वसा॑नोअ॒ग्नि:। अ॒ग्निर्नाभा॑। नाभा॑पृथि॒व्या:। पृ॒थि॒व्याइति॑पृ॒थि॒व्या:।। अ॒रु॒षोजा॒त:। जा॒त:प॒दे। प॒दइळा॑या:। इळा॑या:पु॒रोहि॑त:। पु॒रोहि॑तोराजन्। पु॒रोहि॑त॒इति॑पु॒र:ऽहि॑त:। रा॒ज॒न्य॒क्षि॒। य॒क्षी॒ह। इ॒हदे॒वान्। दे॒वानिति॑दे॒वान्।।
10.1.7	आहि। हिद्यावा॑पृथि॒वी। द्यावा॑पृथि॒वीअ॑ग्ने। द्यावा॑पृथि॒वीइति॒द्यावा॑पृथि॒वी। अ॒ग्न॒उ॒भे। उ॒भेसदा॑। उ॒भेइत्यु॒भे। सदा॑पु॒त्र:। पु॒त्रोन। नमा॒तरा॑। मा॒तरा॑त॒तन्थ॑। त॒तन्थेति॑त॒तन्थ॑।। प्रया॑हि। या॒ह्यच्छ॑। अच्छो॑श॒त:। उ॒श॒तोय॑विष्ठ। य॒वि॒ष्ठाथ॑। अथाव॑ह। आव॑ह। व॒ह॒स॒ह॒स्य॒। स॒ह॒स्ये॒ह। इ॒हदे॒वान्। दे॒वानिति॑दे॒वान्।। 29।।
10.2.1	पि॒प्रि॒हि॒दे॒वान्। दे॒वाँउ॑श॒त:। उ॒श॒तोय॑विष्ठ। य॒वि॒ष्ठ॒वि॒द्वान्। वि॒द्वाँऋ॒तून्। ऋ॒तूँऋ॑तुपते। ऋ॒तु॒प॒ते॒य॒ज॒। ऋ॒तु॒प॒त॒इत्यृ॑तुऽपते। य॒जे॒ह। इ॒हेती॒ह।। येदैव्या॑:। दैव्या॑ऋ॒त्विज॑:। ऋ॒त्विज॒स्तेभि॑:। तेभि॑रग्ने। अग्ने॒त्वं। त्वंहोतॄ॑णां। होतॄ॑णामसि। अ॒स्याय॑जिष्ठ:। आय॑जिष्ठ:। य॒जि॒ष्ठ॒इति॑यजिष्ठ:।।
10.2.2	वेषि॑हो॒त्रमु॒तपो॒त्रंजना॑नांमन्धा॒ता। म॒न्धा॒तासि॑। अ॒सि॒द्र॒वि॒णो॒दा:। द्र॒वि॒णो॒दाऋ॒तवा॑। द्र॒वि॒णो॒दाइति॑द्र॒वि॒ण॒:ऽदा:। ऋ॒तवेत्यृ॒तऽवा॑।। स्वाहा॑व॒यं। व॒यंकृ॒णवा॑म। कृ॒णवा॑माह॒वींषि॑। ह॒वींषि॑दे॒व:। दे॒वोदे॒वान्। दे॒वान्य॑जतु। य॒ज॒त्व॒ग्नि:। अ॒ग्निरर्ह॑न्। अर्ह॒न्नित्यर्ह॑न्।।
10.2.3	आदे॒वानां॑। दे॒वाना॑मपि। अ॒पि॒पन्थां॑। पन्था॑मगन्म। अ॒ग॒न्म॒यत्। यच्छ॒क्नवा॑म। श॒क्नवा॑म॒तत्। तदनु॑। अनु॒प्रवो॑ळ्हुं। प्रवो॑ळ्हु॒मिति॒प्रऽवो॑ळ्हुं।। अ॒ग्निर्वि॒द्वान्। वि॒द्वान्त्स:। सय॑जात्। य॒जा॒त्स:। सेत्। इदु॒होता॑। ऊँ॒इत्यूँ॑। होता॒स:। सोअ॑ध्व॒रान्। अ॒ध्व॒रान्त्स:। सऋ॒तून्। ऋ॒तून्क॑ल्पयाति। क॒ल्प॒या॒तीति॑कल्पयाति।।
10.2.4	यद्व॑:। वो॒व॒यं। व॒यंप्र॑मि॒नाम॑। प्र॒मि॒नाम॑व्र॒तानि॑। प्र॒मि॒नामेति॑प्र॒ऽमि॒नाम॑। व्र॒तानि॑वि॒दुषां॑। वि॒दुषां॑देवा:। दे॒वा॒अवि॑दुष्टरास:। अवि॑दुस्तरास॒इत्यवि॑दु:ऽतरास:।। अ॒ग्निष्टत्। तद्विश्वं॑। विश्व॒मापृ॑णाति। आपृ॑णाति। पृ॒ण॒ति॒वि॒द्वान्। वि॒द्वान्येभि॑:। येभि॑र्दे॒वान्। दे॒वाँऋ॒तुभि॑:। ऋ॒तुभि॑:क॒ल्पया॑ति। ऋ॒तुभि॒रित्यृ॒तुऽभि॑:। क॒ल्पया॒तीति॑क॒ल्पया॑ति।।
10.2.5	यत्पा॑क॒त्रा। पा॒क॒त्रामन॑सा। पा॒क॒त्राइति॑पा॒क॒ऽत्रा। मन॑सादी॒नद॑क्षा:। दी॒नद॑क्षा॒न। दी॒नद॑क्षा॒इति॑दी॒नऽद॑क्षा:। नय॒ज्ञस्य॑। य॒ज्ञस्य॑मन्व॒ते। म॒न्व॒तेमर्त्या॑स:। मर्त्या॑स॒इति॒मर्त्या॑स:।। अ॒ग्निष्टत्। तद्धोता॑। होता॑क्रतु॒वित्। क्र॒तु॒विद्वि॑जा॒नन्। क्र॒तु॒विदिति॑क्र॒तु॒ऽवित्। वि॒जा॒नन्यजि॑ष्ठ:। वि॒जा॒नन्निति॑वि॒ऽजा॒नन्। यजि॑ष्ठोदे॒वान्। दे॒वाँऋ॑तु॒श:। ऋ॒तु॒शोय॑जाति। ऋ॒तु॒शइत्यृ॑तु॒ऽश:। य॒जा॒तीति॑यजाति।।
10.2.6	विश्वे॑षां॒हि। ह्य॑ध्व॒राणां॑। अ॒ध्व॒राणा॒मनी॑कं। अनी॑कञ्चि॒त्रं। चि॒त्रंके॒तुं। के॒तुञ्जनि॑ता। जनि॑तात्वा। त्वा॒ज॒जान॑। ज॒जानेति॑ज॒जान॑।। सआय॑जस्व। आय॑जस्व। य॒ज॒स्व॒नृ॒वती॑:। नृ॒वती॒रनु॑। नृ॒वती॒रिति॑नृ॒ऽवती॑:। अनु॒क्षा:। क्षास्पा॒र्हा:। स्पा॒र्हाइष॑:। इष॑:क्षु॒मती॑:। क्षु॒मती॑र्वि॒श्वज॑न्या:। क्षु॒मती॒रिति॑क्षु॒ऽमती॑:। वि॒श्वज॑न्या॒इति॑वि॒श्वऽज॑न्या:।।
10.2.7	यन्त्वा॑। त्वा॒द्यावा॑पृथि॒वी। द्यावा॑पृथि॒वीयं। द्यावा॑पृथि॒वीइति॒द्यावा॑पृथि॒वी। यन्त्वा॑। त्वाप॑:। आप॒स्त्वष्टा॑। त्वष्टा॒यं। यन्त्वा॑। त्वा॒सु॒जनि॑मा। सु॒जनि॑माज॒जान॑। सु॒जनि॒मेति॑सु॒ऽजनि॑म। ज॒जानेति॑ज॒जान॑।। पन्था॒मनु॑। अनु॑प्रवि॒द्वान्। प्र॒वि॒द्वान्पि॑तृ॒याणं॑। प्र॒वि॒द्वानिति॑प्र॒ऽवि॒द्वान्। पि॒तृ॒याणं॑द्यु॒मत्। पि॒तृ॒यान॒मिति॑पि॒तृ॒ऽयानं॑। द्यु॒मद॑ग्ने। द्यु॒मद॑ग्न॒इति॑द्यु॒ऽमत्। अ॒ग्ने॒स॒मि॒धा॒न:। स॒मि॒धा॒नोवि। स॒मि॒धा॒नइति॑सं॒ऽइ॒धा॒न:। विभा॑हि। भा॒हीति॑भाहि।। 30।।
10.3.1	इ॒नोरा॑जन्। रा॒ज॒न्न॒र॒ति:। अ॒र॒तिस्समि॑द्ध:। समि॑द्धो॒रौद्र॑:। समि॑द्ध॒इति॒संऽइ॑द्ध:। रौद्रो॒न। नदक्षा॑य। दक्षा॑यसुषु॒मान्। सु॒षु॒माँअ॑दर्शि। सु॒सु॒मानिति॑सु॒सु॒ऽमान्। अ॒द॒र्शीत्य॑दर्शि।। चि॒किद्वि। विभा॑ति। भा॒ति॒भा॒सा। भा॒साबृ॑ह॒ता। बृ॒ह॒तासि॑। असि॑क्नीमेति। ए॒ति॒रुश॑तीं। रुश॑तीम॒पाज॑न्। अ॒पा॒ज॒न्नित्य॑प॒ऽआज॑न्।।
10.3.2	कृ॒ष्णांयत्। यदेनीं॑। एनी॑म॒भि। अ॒भिवर्प॑सा। वर्प॑सा॒भूत्। भूज्ज॒नय॑न्। ज॒नय॒न्न्योषां॑। योषां॑बृह॒त:। बृ॒ह॒त:पि॒तु:। पि॒तुर्जां। जामिति॒जां।। ऊ॒र्ध्वंभा॒नुं। भा॒नुंसूर्य॑स्य। सूर्य॑स्यस्तभा॒यन्। स्त॒भा॒यन्दि॒व:। दि॒वोवसु॑भि:। वसु॑भिरर॒ति:। वसु॑भि॒रिति॒वसु॑ऽभि:। अ॒र॒तिर्वि। विभा॑ति। भा॒तीति॑भाति।।
10.3.3	भ॒द्रोभ॒द्रया॑। भ॒द्रया॒सच॑मान:। सच॑मान॒आगा॑त्। आगा॑त्। अ॒गा॒त्स्वसा॑रं। स्वसा॑रंजा॒र:। जा॒रोअ॒भि। अ॒भ्ये॑ति। ए॒ति॒प॒श्चात्। प॒श्चादिति॑प॒श्चात्।। सु॒प्र॒के॒तैद्युभि॑:। सु॒प्र॒के॒तैरिति॑सु॒ऽप्र॒के॒तै:। द्युभि॑र॒ग्नि:। द्युभि॒रिति॒द्युऽभि॑:। अ॒ग्निर्वि॒तिष्ठ॑न्। वि॒तिष्ठ॒न्न्रुश॑द्भि:। वि॒तिष्ठ॒न्निति॑वि॒ऽतिष्ठ॑न्। रुश॑द्भि॒र्वणै॑:। रु॒शद्भि॒रिति॑रु॒शत्ऽभि॑:। वर्णै॑र॒भि। अ॒भिरा॒मं। रा॒मम॑स्थात्। अ॒स्था॒दित्य॑स्थात्।।
10.3.4	अ॒स्ययामा॑स:। यामा॑सोबृह॒त:। बृ॒ह॒तोन। नव॒ग्नून्। व॒ग्नूनिन्धा॑ना:। इन्धा॑नाअ॒ग्ने:। अ॒ग्नेस्स॒ख्यु:। स॒ख्युश्शि॒वस्य॑। शि॒वस्येति॑शि॒वस्य॑।। ईड्य॑स्य॒वृष्ण॑:। वृष्णो॑बृह॒त:। बृ॒ह॒तस्वास॑:। स्वासो॒भामा॑स:। स्वास॒इति॑सु॒ऽआस॑:। भामा॑सो॒याम॑न्। याम॑न्न॒क्तव॑:। अ॒क्तव॑श्चिकित्रे। चि॒कि॒त्र॒इति॑चिकित्रे।।
10.3.5	स्व॒नान। नयस्य॑। यस्य॒भामा॑स:। भामा॑स॒:पव॑न्ते। पव॑न्ते॒रोच॑मानस्य। रोच॑मानस्यबृह॒त;। बृ॒ह॒तस्सु॒दिव॑:। सु॒दिव॒इति॑सु॒ऽदिव॑:।। ज्येष्ठे॑भि॒र्य:। यस्तेजि॑ष्ठै:। तेजि॑ष्ठैःक्रीळु॒मद्भि॑:। क्री॒ळु॒मद्भि॒र्वर्षि॑ष्ठै:। क्री॒ळु॒मद्भि॒रिति॑क्री॒ळु॒मत्ऽभि॑:। वर्षि॑ष्ठेभिभा॒नुभि॑:। भा॒नुभि॒र्नक्ष॑ति। भा॒नुभि॒रिति॑भा॒नुऽभि॑:। नक्ष॑ति॒द्यां। द्यामि॒तिद्यां।।
10.3.6	अ॒स्यशुष्मा॑स:। शुष्मा॑सोददृशा॒नप॑वे:। द॒दृ॒शा॒नप॑वे॒र्जेह॑मानस्य। द॒दृ॒शा॒नप॑व॒इति॑द॒दृ॒शा॒नऽप॑वे:। जेह॑मानस्यस्वनयत्। स्व॒न॒य॒न्नि॒युद्भि॑:। नि॒युद्भि॒रिति॑नि॒युत्ऽभि॑:।। प्र॒त्नेभि॒र्य:। योरुश॑द्भि:। रुश॑द्भिर्दे॒वत॑म:। रुश॑द्भि॒रिति॒रुश॑त्ऽभि;। दे॒वत॑मो॒वि। दे॒वत॑म॒इति॑दे॒वऽत॑म:। विरेभ॑द्भि:। रेभ॑द्भिरर॒ति:। ऱेभ॑द्भि॒रिति॒रेभ॑त्ऽभि:। अ॒र॒तिर्भा॑ति। भा॒ति॒विभ्वा॑। विभ्वेति॒विऽभ्वा॑।।
10.3.7	सआव॑क्षि। आव॑क्षि। व॒क्षि॒महि॑। महि॑न:। न॒आच॑। आच॑। च॒स॒त्सि॒। स॒त्सि॒दि॒वस्पृ॑थि॒व्यो:। दि॒वस्पृ॑थि॒व्योर॑र॒ति:। दि॒व:पृ॑थि॒व्योरिति॑दि॒व:ऽपृ॑थि॒व्यो:। अ॒र॒तिर्यु॑व॒त्यो:। यु॒व॒त्योरिति॑यु॒व॒त्यो:।। अ॒ग्निस्सु॒तुक॑:। सु॒तुक॑स्सु॒तुके॑भि;। सु॒तुक॒इति॑सु॒ऽतुक॑:। सु॒तुके॑भि॒रश्वै॑:। सु॒तुके॑भि॒रिति॑सु॒ऽतुके॑भि:। अश्वै॒रभ॑स्वद्भि:। रभ॑स्वद्भी॒रभ॑स्वान्। रभ॑स्वद्भि॒रिति॒रभ॑स्वत्ऽभि:। रभ॑स्वाँ॒एह। एह। इ॒हग॑म्या:। ग॒म्या॒इति॑गम्या:।। 31।।
10.4.1	प्रते॑। ते॒य॒क्षि॒। य॒क्षि॒प्र। प्रते॑। त॒इ॒य॒र्मि॒। इ॒य॒र्मि॒मन्म॑। मन्म॒भुव॑:। भुवो॒यथा॑। यथा॒वन्द्य॑:। वन्द्यो॑न:। नो॒हवे॑षु। हवे॒ष्विति॒हवे॑षु।। धन्व॑न्निवप्र॒पा। धन्व॑न्नि॒वेति॒धन्व॑न्ऽइव। प्र॒पाअ॑सि। प्र॒पाइति॑प्र॒ऽपा। अ॒सि॒त्वं। त्वम॑ग्ने। अ॒ग्न॒इ॒य॒क्षवे॑। इ॒य॒क्षवे॑पू॒रवे॑। पू॒रवे॑प्रत्न । प्र॒त्न॒रा॒ज॒न्। रा॒ज॒न्निति॑राजन्।।
10.4.2	यन्त्वा॑। त्वा॒जना॑स:। जना॑सोअ॒भि। अ॒भिस॒ञ्चर॑न्ति। स॒ञ्चर॑न्ति॒गाव॑:। स॒ञ्चर॒न्तीति॑सं॒ऽचर॑न्ति। गाव॑उ॒ष्णमि॑व। उ॒ष्णमि॑वव्र॒जं। उ॒ष्णमि॒वेत्यु॒ष्णंऽइ॑व। व्र॒जंय॑विष्ठ। य॒वि॒ष्ठेति॑यविष्ठ।। दू॒तोदे॒वानां॑। दे॒वाना॑मसि। अ॒सि॒मर्त्या॑नां। मर्त्या॑नाम॒न्त:। अ॒न्तर्म॒हान्। म॒हाँश्च॑रसि। च॒र॒सि॒रो॒च॒नेन॑। रो॒च॒नेनेति॑रो॒च॒नेन॑।।
10.4.3	शिशु॒न्न। नत्वा॑। त्वा॒जेन्यं॑। जेन्यं॑व॒र्धय॑न्ती। व॒र्धय॑न्तीमा॒ता। मा॒ताबि॑भर्ति। बि॒भ॒र्ति॒स॒च॒न॒स्यमा॑ना। स॒च॒न॒स्यमा॒नेति॑स॒च॒न॒स्यमा॑ना।। धनो॒रधि॑। अधि॑प्र॒वता॑। प्र॒वता॑यासि। प्र॒वतेति॑प्र॒ऽवता॑। या॒सि॒हर्य॑न्। हर्य॒ञ्जिगी॑षसे। जिगी॑षसेप॒शुरि॑व। प॒शुरि॒वाव॑सृष्ट:। प॒शुरि॒वेति॑प॒शु:ऽइ॑व। अव॑सृष्ट॒इत्यव॑ऽसृष्ट:।।
10.4.4	मू॒राअ॑मूर। अ॒मू॒र॒न। नव॒यं। व॒यञ्चि॑कित्व:। चि॒कि॒त्वो॒म॒हि॒त्वं। म॒हि॒त्वम॑ग्ने। म॒हि॒त्वमिति॑म॒हि॒ऽत्वं। अ॒ग्ने॒त्वं। त्वम॒ङ्ग। अ॒ङ्गवि॑त्से। वि॒त्स॒इति॑वित्से।। शये॑व॒व्रि:। व॒व्रिश्चर॑ति। चर॑तिजि॒ह्वया॑। जि॒ह्वया॒दन्। अ॒दन्रे॑रि॒ह्यते॑। रे॒रि॒ह्यते॑युव॒तिं। यु॒व॒तिंवि॒श्पति॑:। वि॒श्पति॒स्सन्। सन्निति॒सन्।।
10.4.5	कूचि॑त्। चि॒ज्जा॒य॒ते॒। जा॒य॒ते॒सन॑यासु। सन॑यासु॒नव्य॑:। नव्यो॒वने॑। वने॑तस्थौ। त॒स्थौ॒प॒लि॒त:। प॒लि॒तोधू॒मके॑तु:। धू॒मके॑तु॒रिति॑धू॒मऽके॑तु:।। अ॒स्ना॒ताप॑:। आपो॑वृष॒भ:। वृ॒ष॒भोन। नप्र। प्रवे॑ति। वे॒ति॒सचे॑तस:। सचे॑तसो॒यं। सचे॑तस॒इति॒सऽचे॑तस:। यंप्र॒णय॑न्त। प्र॒णय॑न्त॒मर्ता॑:। प्र॒नय॒न्तेति॑प्र॒ऽनय॑न्त। मर्ता॒इति॒मर्ता॑:।।
10.4.6	तनू॒त्यजे॑व॒तस्क॑रा। त॒नू॒त्यजेवेति॑त॒नू॒त्यजा॑ऽइव। तस्क॑रावन॒र्गू। व॒न॒र्गूर॑श॒नाभि॑:। व॒न॒र्गूइति॑व॒न॒र्गू। र॒श॒नाभि॑र्द॒शभि॑:। द॒शभि॑र॒भि। अ॒भ्य॑धीतां। अ॒धी॒ता॒मित्य॑धीतां।। इ॒यन्ते॑। ते॒अ॒ग्ने। अ॒ग्ने॒नव्य॑सी:। नव्य॑सीमनी॒षा। म॒नी॒षायु॒क्ष्व। यु॒क्ष्वारथं॑। रथ॒न्न। नशु॒चय॑द्भि:। शु॒चय॑द्भि॒रङ्गै॑:। शु॒चय॑द्भि॒रिति॑शु॒चय॑त्ऽभि:। अङ्गै॒रित्यङ्गै॑:।।
10.4.7	ब्रह्म॑च। च॒ते॒। ते॒जा॒त॒वे॒द॒:। जा॒त॒वे॒दो॒नम॑:। जा॒त॒वे॒द॒इति॑जातऽवेद:। नम॑श्च। चे॒यं। इ॒यञ्च॑। च॒गी:। गीस्सदं॑। सद॒मित्। इद्वर्ध॑नी: वर्ध॑नीभूत्। भूदिति॒भूत्।। रक्षा॑णोअग्ने॒तन॑यानितो॒का। तो॒कारक्ष॑। रक्षो॒त। उ॒तन॑;। न॒स्त॒न्व॑:। त॒न्वो॒अप्र॑युच्छन्। अप्र॑युच्छ॒न्नित्यप्र॑ऽयुच्छन्।। 32।।
10.5.1	एक॑स्समु॒द्र;। स॒मु॒द्रोध॒रुण॑:। ध॒रुणॊ॑रयी॒णां। र॒यी॒णाम॒स्मत्। अ॒स्मद्धृ॒द:। हृ॒दोभूरि॑जन्मा। भूरि॑जन्मा॒वि। भूरि॑ज॒न्मेति॒भूरि॑ऽजन्मा। विच॑ष्ट॒इति॒विऽच॑ष्टे।। सिष॒क्त्यूध॑:। सिस॒क्तीति॒सिस॑क्ति। ऊध॑र्नि॒ण्य:। नि॒ण्योरु॒पस्थे॑। उ॒पस्थ॒उत्स॑स्य। उ॒पस्थ॒इत्यु॒पऽस्थे॑। उत्स॑स्य॒मध्ये॑। मध्ये॒निहि॑तं। निहि॑तंप॒दं। प॒दंवे:। वेरिति॒वे:।।
10.5.2	स॒मा॒नंनी॒ळं। नी॒ळंवृष॑णं। वृष॑णं॒वसा॑ना:। वसा॑ना॒स्सं। संज॑ग्मिरे। ज॒ग्मि॒रे॒म॒हि॒षा:। म॒हि॒षाअर्व॑तीभि: अर्व॑तीभि॒रित्यर्व॑तीभि:।। ऋ॒तस्य॑प॒दं। प॒दंक॒वय॑:। क॒वयो॒नि। निपा॑न्ति। पा॒न्ति॒गुहा॑। गुहा॒नामा॑नि। नामा॑निदधिरे। द॒धि॒रे॒परा॑णि। परा॒णीति॒परा॑णि।।
10.5.3	ऋ॒ता॒यिनी॑मा॒यिनी॑। ऋ॒त॒यिनीत्यृ॑त॒ऽयिनी॑। मा॒यिनी॒सं। मा॒यिनी॒इति॑मा॒यिनी॑। सन्द॑धाते। द॒धा॒ते॒मि॒त्वा। द॒धा॒ते॒इति॑दधाते। मि॒त्वाशिशुं॑। शिशुं॑जज्ञतु:। ज॒ज्ञ॒तु॒र्व॒धय॑न्ती। व॒र्धय॑न्ती॒इति॑व॒र्धय॑न्ती।। विश्व॑स्य॒नाभिं॑। नाभिं॒चर॑त:। चर॑तोध्रु॒वस्य॑। ध्रु॒वस्य॑क॒वे:। क॒वेश्चि॑त्। चि॒त्तन्तुं॑। तन्तुं॒मन॑सा। मन॑सावि॒यन्त॑:। वि॒यन्त॒इति॑वि॒ऽयन्त॑:।।
10.5.4	ऋ॒तस्य॒हि। हिव॑र्त॒नय॑:। व॒र्त॒नय॒स्सुजा॑तं। सुजा॑त॒मिष॑:। सुजा॑त॒मिति॒सुऽजा॑तं। इषो॒वाजा॑य। वाजा॑यप्र॒दिव॑:। प्र॒दिव॒स्सच॑न्ते। प्र॒दिव॒इति॑प्र॒ऽदिव॑:। सच॑न्त॒इति॒सच॑न्ते।। अ॒धी॒वा॒संरोद॑सी। रोद॑सीवावसा॒ने। रोद॑सी॒इति॒रोद॑सी। वा॒व॒सा॒नेघृ॒तै:। व॒व॒सा॒नइति॑व॒व॒सा॒ने। घृ॒तैरन्नै॑:। अन्नै॑र्वावृधाते। वा॒वृ॒धा॒ते॒मधू॑नां। व॒वृ॒धा॒ते॒इति॑ववृधाते। मधू॑ना॒मिति॒मधू॑नां।।
10.5.5	स॒प्तस्वसॄ॑:। स्वसॄ॒॒ररु॑षी:। अरु॑षीर्वावसा॒न:। वा॒व॒सा॒नोवि॒द्वान्। वि॒द्वान्मध्व॑:। मध्व॒उत्। उज्ज॑भार। ज॒भा॒रादृ॒शे। दृ॒शेकं। कमिति॒कं।। अ॒न्तर्ये॑मे। ये॒मे॒अ॒न्तरि॑क्षे। अ॒न्तरि॑क्षेपुरा॒जा:। पु॒रा॒जाइ॒च्छन्। पु॒रा॒जाइति॑पु॒रा॒ऽजा:। इ॒च्छन्व॒व्रिं। व॒व्रिम॑विदत्। अ॒वि॒द॒त्पू॒ष॒णस्य॑। पू॒ष॒णस्येति॑पू॒ष॒णस्य॑।।
10.5.6	स॒प्तम॒र्यादा॑:। म॒र्यादा॑:क॒वय॑:। क॒वय॑स्ततक्षु:। त॒त॒क्षु॒स्तासां॑। तासा॒मेकां॑। एका॒मित्। इद॒भि। अ॒भ्यं॑हु॒र:। अं॒हु॒रोगा॑त्। गा॒दिति॑गात्।। आ॒योर्ह॑। ह॒स्क॒म्भ:। स्क॒म्भउ॑प॒मस्य॑। उ॒प॒मस्य॑नी॒ळे। उ॒प॒मस्येत्यु॑प॒ऽमस्य॑। नी॒ळेप॒थां। प॒थांवि॑स॒र्गे। वि॒स॒र्गेध॒रुणे॑षु। वि॒स॒र्गइति॑वि॒ऽस॒र्गे। ध॒रुणे॑षुतस्थौ। त॒स्थविति॑तस्थौ।।
10.5.7	अस॑च्च। च॒सत्। सच्च॑। च॒प॒र॒मे। प॒र॒मेवि। व्यो॑मन्। व्यो॑म॒न्दक्ष॑स्य। व्यो॑म॒न्निति॒विऽओ॑मन्। दक्ष॑स्य॒जन्म॑न्। जन्म॒न्नदि॑ते:। अदि॑तेरु॒पस्थे॑। उ॒पस्थ॒इत्यु॒पऽस्थे॑।। अ॒ग्निर्ह॑। ह॒न॒:। न॒:प्र॒थ॒मजा:। प्र॒थ॒मजाऋ॒तस्य॑। प्र॒थ॒मजाइति॑प्र॒थ॒मऽजा:। ऋ॒तस्य॒पूर्वे॑। पूर्व॒आयु॑नि। आयु॑निवृष॒भ:। वृ॒ष॒भश्च॑। च॒धे॒नु:। धे॒नुरिति॑धे॒नु:।। 33।।
